"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Cir440730-2016-Pass2-Tron1-Chiro_1_00184_930";"0.0";0.4;56.0;"Pippip";0.56;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00189_928";"0.0";0.5;88.0;"noise";0.636;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00189_928";0.4;0.5;55.0;"Pippip";0.294;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00194_926";"0.0";0.5;122.0;"noise";0.57;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00194_926";"0.0";0.5;56.0;"Pippip";0.512;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00199_924";"0.0";0.5;121.0;"noise";0.694;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00199_924";"0.0";0.3;55.0;"Pippip";0.444;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00204_922";"0.0";0.5;129.0;"noise";0.652;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00204_922";"0.0";0.5;52.0;"Pippip";0.496;"Pipkuh";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00209_920";"0.0";0.5;102.0;"noise";0.724;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00209_920";"0.0";0.1;53.0;"Pippip";0.556;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00214_918";"0.0";0.5;87.0;"noise";0.666;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00219_916";"0.0";0.5;123.0;"noise";0.682;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00224_914";"0.0";0.5;128.0;"noise";0.562;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00229_912";"0.0";0.5;119.0;"noise";0.564;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00229_912";0.4;0.5;53.0;"Pippip";0.396;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00234_910";"0.0";0.5;125.0;"noise";0.634;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00234_910";0.1;0.5;49.0;"Pippip";0.594;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00239_909";"0.0";0.5;124.0;"noise";0.692;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00239_909";"0.0";0.3;38.0;"Pipkuh";0.354;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00244_907";"0.0";0.5;115.0;"noise";0.678;"Pipkuh, Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00244_907";0.3;0.5;52.0;"Pippip";0.414;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00249_905";"0.0";0.5;117.0;"noise";0.662;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00249_905";"0.0";0.1;56.0;"Pippip";0.45;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00254_903";"0.0";0.5;128.0;"noise";0.686;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00254_903";"0.0";0.5;54.0;"Pippip";0.496;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00259_901";"0.0";0.5;89.0;"noise";0.7;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00259_901";"0.0";0.1;54.0;"Pippip";0.454;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00264_899";"0.0";0.5;122.0;"noise";0.658;"Myonat";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00264_899";"0.0";0.5;56.0;"Pippip";0.538;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00269_897";"0.0";0.5;129.0;"Pippip";0.614;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00269_897";"0.0";0.5;133.0;"noise";0.612;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00274_895";"0.0";0.5;128.0;"noise";0.63;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00274_895";"0.0";0.1;50.0;"Pippip";0.252;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00279_893";"0.0";0.5;119.0;"noise";0.694;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00279_893";"0.0";0.4;54.0;"Pippip";0.64;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00284_891";"0.0";0.5;124.0;"noise";0.588;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00289_890";"0.0";0.5;118.0;"noise";0.598;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00289_890";"0.0";0.1;48.0;"Pippip";0.426;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00294_888";"0.0";0.5;113.0;"noise";0.71;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00294_888";0.1;0.5;59.0;"Pippip";0.36;"Minsch";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00299_886";"0.0";0.5;118.0;"noise";0.704;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00299_886";"0.0";0.4;58.0;"Pippip";0.484;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00304_884";"0.0";0.5;123.0;"noise";0.598;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00304_884";"0.0";0.5;58.0;"Pippip";0.444;"Pipkuh";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00309_882";"0.0";0.5;120.0;"noise";0.614;"";"";"";"";""
