"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222004_000";"0.0";5.0;12.0;"Tetvir";0.684;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222009_000";"0.0";0.1;12.0;"Tetvir";0.406;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222055_485";"0.0";5.0;12.0;"Tetvir";0.748;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222117_660";"0.0";5.0;12.0;"Tetvir";0.798;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222122_660";"0.0";4.9;12.0;"Tetvir";0.688;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222127_660";"0.0";5.0;12.0;"Tetvir";0.796;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222132_660";"0.0";5.0;12.0;"Tetvir";0.606;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222137_660";0.1;3.1;12.0;"noise";0.68;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222159_491";"0.0";5.0;12.0;"Tetvir";0.64;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222204_491";0.1;5.0;12.0;"noise";0.666;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222209_491";0.1;5.0;12.0;"Tetvir";0.61;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222214_491";0.1;4.9;12.0;"Tetvir";0.674;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222219_491";0.3;5.0;12.0;"Tetvir";0.752;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222224_491";0.1;5.0;12.0;"Tetvir";0.73;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222229_491";"0.0";3.2;12.0;"Tetvir";0.628;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222236_657";"0.0";5.0;54.0;"Pippip";0.698;"Pipnat";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222236_657";"0.0";5.0;12.0;"Tetvir";0.622;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222241_657";0.1;5.0;12.0;"Tetvir";0.778;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222241_657";"0.0";2.0;46.0;"Pippip";0.616;"Pipnat";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222246_657";"0.0";1.4;12.0;"Tetvir";0.554;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222300_161";"0.0";4.9;12.0;"Tetvir";0.664;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222305_161";"0.0";5.0;12.0;"Tetvir";0.744;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222310_161";"0.0";5.0;12.0;"noise";0.782;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222315_161";"0.0";4.8;12.0;"Tetvir";0.728;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222330_902";0.2;4.8;12.0;"Tetvir";0.586;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222335_902";0.2;4.8;12.0;"noise";0.684;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222340_902";"0.0";5.0;12.0;"noise";0.598;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222345_902";0.1;5.0;12.0;"Tetvir";0.586;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222350_902";"0.0";5.0;12.0;"Tetvir";0.73;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222355_902";0.1;5.0;12.0;"noise";0.686;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222400_902";"0.0";3.3;12.0;"Tetvir";0.512;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222426_957";"0.0";5.0;12.0;"Tetvir";0.744;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222431_957";"0.0";0.4;12.0;"Tetvir";0.288;"Phogri";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222436_225";"0.0";5.0;12.0;"Tetvir";0.738;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222441_225";"0.0";5.0;12.0;"Tetvir";0.524;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222446_225";"0.0";5.0;12.0;"Tetvir";0.53;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222451_225";"0.0";5.0;12.0;"Tetvir";0.55;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222451_225";4.2;4.3;41.0;"Pipnat";0.214;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222456_225";"0.0";3.0;12.0;"Tetvir";0.51;"noise, Rusnit";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222506_742";0.1;4.9;12.0;"noise";0.65;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222511_742";0.3;0.4;12.0;"noise";0.32;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222523_541";"0.0";5.0;12.0;"noise";0.58;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222528_541";"0.0";5.0;12.0;"noise";0.466;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222533_541";"0.0";4.5;12.0;"Tetvir";0.492;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222538_541";0.1;5.0;12.0;"Tetvir";0.698;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222543_541";0.1;4.9;12.0;"Tetvir";0.696;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222548_541";"0.0";4.9;12.0;"Tetvir";0.548;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222553_541";0.1;4.9;12.0;"Tetvir";0.672;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222558_541";0.1;5.0;12.0;"noise";0.586;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222603_541";"0.0";5.0;12.0;"noise";0.342;"Tetvir, Phogri";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222608_541";0.1;4.9;12.0;"Tetvir";0.496;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222613_541";"0.0";5.0;12.0;"Tetvir";0.432;"noise, Phogri";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222618_541";"0.0";5.0;12.0;"Tetvir";0.642;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222623_541";"0.0";5.0;12.0;"noise";0.674;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222628_541";"0.0";5.0;12.0;"noise";0.646;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222628_541";3.4;3.6;42.0;"Barbar";0.256;"Pipkuh";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222633_541";0.1;5.0;12.0;"Tetvir";0.618;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222638_541";"0.0";5.0;12.0;"noise";0.628;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222643_541";0.3;4.9;12.0;"noise";0.546;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222648_541";"0.0";4.8;12.0;"noise";0.718;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222653_541";"0.0";5.0;12.0;"noise";0.748;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222658_541";"0.0";4.7;12.0;"noise";0.734;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222703_541";0.2;5.0;12.0;"noise";0.698;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222708_541";0.2;4.8;12.0;"noise";0.582;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222713_541";"0.0";5.0;12.0;"Tetvir";0.6;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222718_541";"0.0";1.2;12.0;"noise";0.524;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222731_972";"0.0";5.0;12.0;"Tetvir";0.676;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222736_972";"0.0";5.0;12.0;"noise";0.67;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222741_972";0.2;2.1;12.0;"noise";0.544;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222744_257";0.4;5.0;12.0;"noise";0.69;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222749_257";"0.0";0.6;12.0;"noise";0.418;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222751_540";0.1;5.0;12.0;"noise";0.748;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222756_540";0.1;5.0;12.0;"noise";0.76;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222756_540";3.6;3.9;42.0;"Pipkuh";0.316;"Barbar";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222801_540";0.1;5.0;12.0;"noise";0.736;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222806_540";0.4;5.0;12.0;"noise";0.674;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222811_540";"0.0";2.2;12.0;"noise";0.488;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222814_101";0.3;5.0;12.0;"noise";0.76;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222819_101";"0.0";0.7;12.0;"noise";0.382;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222820_461";"0.0";4.9;12.0;"noise";0.692;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222825_461";0.1;0.3;12.0;"noise";0.456;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222830_638";"0.0";4.9;12.0;"noise";0.592;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222835_638";0.3;3.0;12.0;"noise";0.592;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222905_010";0.2;4.5;12.0;"Tetvir";0.598;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222910_010";"0.0";5.0;12.0;"noise";0.568;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222915_010";0.3;4.0;12.0;"noise";0.628;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222924_368";0.2;5.0;12.0;"Tetvir";0.53;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222929_368";0.4;4.8;12.0;"noise";0.694;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222934_368";"0.0";0.2;11.0;"Tetvir";0.4;"Phogri";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222944_860";0.1;5.0;12.0;"noise";0.68;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222949_860";"0.0";4.7;12.0;"noise";0.78;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222954_860";0.2;5.0;12.0;"Tetvir";0.572;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_222959_860";"0.0";4.9;12.0;"noise";0.61;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223004_860";"0.0";4.9;12.0;"noise";0.768;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223009_860";0.4;2.2;12.0;"noise";0.682;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223050_884";"0.0";4.7;12.0;"noise";0.67;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223055_884";"0.0";3.3;12.0;"noise";0.612;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223107_903";"0.0";4.9;54.0;"Pippip";0.804;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223107_903";"0.0";4.9;11.0;"noise";0.772;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223112_903";"0.0";4.2;46.0;"Pippip";0.792;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223112_903";"0.0";1.1;11.0;"Tetvir";0.54;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223153_809";"0.0";5.0;12.0;"Tetvir";0.682;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223158_809";"0.0";1.0;12.0;"Tetvir";0.52;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223232_501";"0.0";5.0;12.0;"Tetvir";0.618;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223237_501";"0.0";3.5;12.0;"Tetvir";0.76;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223247_848";"0.0";3.8;53.0;"Pippip";0.744;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223247_848";"0.0";5.0;12.0;"Tetvir";0.64;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223252_848";"0.0";4.0;12.0;"Tetvir";0.616;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223325_721";"0.0";5.0;12.0;"Tetvir";0.732;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223330_721";"0.0";2.6;12.0;"Tetvir";0.58;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223336_004";"0.0";5.0;12.0;"Tetvir";0.774;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223341_004";"0.0";0.1;12.0;"noise";0.23;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223457_999";"0.0";5.0;12.0;"Tetvir";0.608;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223628_959";"0.0";5.0;12.0;"Tetvir";0.65;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223633_959";"0.0";0.7;12.0;"Tetvir";0.57;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223639_728";"0.0";2.9;55.0;"Pippip";0.806;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223639_728";"0.0";5.0;12.0;"Tetvir";0.74;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223644_728";"0.0";1.6;12.0;"Tetvir";0.688;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223810_599";"0.0";5.0;12.0;"Tetvir";0.706;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223839_046";"0.0";4.6;12.0;"Tetvir";0.598;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223844_046";"0.0";0.1;12.0;"noise";0.238;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_223942_433";"0.0";5.0;12.0;"Tetvir";0.726;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224034_160";"0.0";5.0;12.0;"Tetvir";0.678;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224125_572";"0.0";5.0;12.0;"Tetvir";0.654;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224130_572";"0.0";4.8;12.0;"Tetvir";0.748;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224139_460";"0.0";5.0;12.0;"Tetvir";0.736;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224144_460";"0.0";5.0;12.0;"Tetvir";0.598;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224149_460";"0.0";2.4;12.0;"Tetvir";0.586;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224212_567";"0.0";4.7;54.0;"Pippip";0.772;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224212_567";"0.0";5.0;12.0;"Tetvir";0.768;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224217_567";"0.0";4.0;12.0;"Tetvir";0.558;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224224_984";"0.0";2.5;51.0;"Pippip";0.636;"Pipnat";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224224_984";"0.0";4.9;12.0;"Tetvir";0.634;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224229_984";0.1;1.8;12.0;"noise";0.562;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224237_153";"0.0";5.0;12.0;"Tetvir";0.704;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224242_153";"0.0";0.1;12.0;"Tetvir";0.4;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224254_041";"0.0";5.0;12.0;"Tetvir";0.616;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224259_041";"0.0";0.9;12.0;"Tetvir";0.568;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224329_473";0.1;5.0;12.0;"Tetvir";0.586;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224334_473";"0.0";2.0;12.0;"Tetvir";0.654;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224351_293";"0.0";5.0;12.0;"Tetvir";0.646;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224414_506";"0.0";5.0;12.0;"Tetvir";0.564;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224419_506";"0.0";0.1;11.0;"Rusnit";0.282;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224421_975";0.1;5.0;12.0;"Tetvir";0.684;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224426_975";"0.0";5.0;12.0;"Tetvir";0.644;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224442_277";"0.0";5.0;12.0;"Tetvir";0.666;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224448_215";"0.0";5.0;12.0;"Tetvir";0.604;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224545_995";"0.0";3.7;52.0;"Pippip";0.814;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224545_995";"0.0";5.0;12.0;"Tetvir";0.702;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224550_995";"0.0";1.3;12.0;"Tetvir";0.574;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224622_739";"0.0";4.9;12.0;"Tetvir";0.7;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224627_739";"0.0";0.1;12.0;"Tetvir";0.264;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224702_477";"0.0";5.0;12.0;"Tetvir";0.542;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224707_477";0.2;3.1;12.0;"Tetvir";0.57;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224740_215";"0.0";5.0;12.0;"Tetvir";0.672;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224745_215";"0.0";0.1;12.0;"noise";0.322;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224757_215";"0.0";4.9;12.0;"Tetvir";0.554;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224802_215";"0.0";0.1;12.0;"Tetvir";0.452;"Phogri";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224859_695";"0.0";5.0;12.0;"noise";0.756;"Pippip, Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224859_695";0.1;3.8;51.0;"Pippip";0.756;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224904_695";"0.0";0.9;12.0;"noise";0.542;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224936_813";"0.0";5.0;12.0;"Tetvir";0.702;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_224941_813";"0.0";0.1;12.0;"noise";0.208;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225005_000";"0.0";4.9;12.0;"Tetvir";0.554;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225010_000";"0.0";0.1;11.0;"noise";0.272;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225027_537";"0.0";4.5;12.0;"Tetvir";0.716;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225107_739";"0.0";5.0;12.0;"Tetvir";0.744;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225112_739";"0.0";4.4;12.0;"Tetvir";0.616;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225140_713";"0.0";5.0;12.0;"Tetvir";0.644;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225145_713";"0.0";0.1;12.0;"Tetvir";0.22;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225210_496";"0.0";4.7;12.0;"Tetvir";0.746;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225311_163";"0.0";5.0;12.0;"Tetvir";0.692;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225316_163";"0.0";3.0;12.0;"Tetvir";0.56;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225406_315";"0.0";5.0;12.0;"Tetvir";0.732;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225415_091";"0.0";5.0;12.0;"Tetvir";0.674;"Pippip";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225415_091";"0.0";2.4;55.0;"Pippip";0.664;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225420_091";"0.0";1.9;12.0;"Tetvir";0.576;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225435_795";"0.0";5.0;12.0;"Tetvir";0.578;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225440_795";0.6;3.2;12.0;"Tetvir";0.72;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225520_173";"0.0";4.9;12.0;"Tetvir";0.692;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225535_201";"0.0";4.9;12.0;"Tetvir";0.762;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225540_201";"0.0";0.1;11.0;"noise";0.256;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225558_920";0.1;5.0;12.0;"Tetvir";0.662;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225603_920";"0.0";3.9;12.0;"Tetvir";0.756;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225620_780";"0.0";4.9;12.0;"Tetvir";0.626;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225625_780";"0.0";1.0;12.0;"Tetvir";0.6;"Phogri";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225645_935";"0.0";5.0;12.0;"Tetvir";0.618;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225650_935";"0.0";0.1;12.0;"noise";0.232;"";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225728_141";3.0;5.0;12.0;"noise";0.686;"Tetvir";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225733_141";"0.0";5.0;12.0;"Tetvir";0.634;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225738_141";"0.0";0.9;12.0;"Tetvir";0.35;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225742_729";"0.0";5.0;12.0;"Tetvir";0.484;"noise";"";"";"";""
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_225747_729";"0.0";0.2;12.0;"Tetvir";0.28;"";"";"";"";""
