"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Cir90-2007-Pass2-Tron1-Chiro_1_00109_958";0.2;5.0;11.0;"noise";0.894;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00114_956";"0.0";5.0;11.0;"noise";0.868;"Tetvir";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00119_954";0.1;5.0;11.0;"noise";0.904;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00124_952";"0.0";5.0;11.0;"noise";0.886;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00129_950";"0.0";5.0;11.0;"noise";0.908;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00134_949";0.3;3.6;12.0;"noise";0.796;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00139_947";"0.0";5.0;11.0;"noise";0.85;"Tetvir";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00144_945";"0.0";5.0;11.0;"noise";0.884;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00149_943";"0.0";5.0;11.0;"noise";0.816;"Tetvir";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00154_941";"0.0";5.0;13.0;"noise";0.81;"Tetvir";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00159_939";"0.0";5.0;14.0;"noise";0.844;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00164_937";0.1;5.0;11.0;"noise";0.882;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00169_935";0.2;5.0;11.0;"noise";0.896;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00174_933";0.1;5.0;11.0;"noise";0.884;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00179_931";0.1;5.0;11.0;"noise";0.824;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00184_930";0.6;5.0;12.0;"noise";0.862;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00189_928";"0.0";5.0;11.0;"noise";0.802;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00194_926";"0.0";5.0;11.0;"noise";0.8;"Tetvir";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00199_924";"0.0";5.0;11.0;"noise";0.846;"";"";"";"";""
