"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antius"	"Antped"	"Antsor"	"Aposp"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicatr"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eupsp"	"gril"	"Hypsav"	"Insp11"	"Insp12"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Metsau"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Ptecor"	"Pteger"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetpyg"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"Zeuabb"	"ProbEsp_C2bs"	"IdScore"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Cir750016-2011-Pass1-Tron4-Chiro_0_00000_000"	"noise"	0	0.5	204	0.5	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0.042	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0	0.014	0	0.004	0.002	0.502	0	0	0.02	0	0.004	0.01	0.006	0.098	0.022	0.01	0.014	0.074	0.022	0	0	0	0.002	0	0.004	0.002	0.002	0	0.002	0	0	0.004	0.002	0	0.008	0.002	0.03	0	0.008	0.004	0	0	0.034	0	0	0	0.008	0	0	0.004	0	"noise"	0.502	0.888651653237572	""	""	4	3200	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00005_000"	"noise"	0	0.2	204	0.612	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.044	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.002	0.014	0	0	0.002	0.508	0	0	0.016	0	0.006	0.01	0.006	0.098	0.022	0.012	0.012	0.07	0.024	0	0	0	0.002	0	0.006	0.002	0.002	0	0	0	0	0.004	0	0	0.006	0.004	0.026	0	0.008	0.004	0	0	0.034	0	0	0	0.008	0	0	0.004	0	"noise"	0.508	0.894805026835779	""	""	4	3205	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00010_000"	"noise"	0.2	0.5	76	0.664	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0.006	0.002	0.002	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0.05	0	0	0	0.002	0.004	0.002	0.016	0.002	0	0.008	0	0.002	0.014	0.002	0	0.002	0.486	0	0	0.004	0	0.004	0.012	0.006	0.082	0.022	0.014	0.01	0.07	0.026	0	0	0	0.002	0	0.006	0	0.002	0	0	0	0	0.004	0	0	0.004	0.004	0.032	0.002	0.03	0.006	0	0	0.03	0	0	0	0.006	0	0	0.006	0	"noise"	0.486	0.87068687348725	""	""	4	3210	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00015_000"	"noise"	0	0.5	204	0.814	"Tetvir"	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0.082	0	0	0	0	0.004	0	0.01	0.002	0	0.006	0	0.002	0.012	0	0	0.002	0.482	0	0.002	0.016	0	0.002	0.018	0.006	0.086	0.02	0.018	0.012	0.07	0.022	0	0	0	0.002	0	0.002	0.004	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.026	0.002	0.012	0.004	0	0	0.032	0	0	0	0.006	0	0	0.004	0	"noise"	0.482	0.865826008075635	""	""	4	3215	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00020_000"	"noise"	0.1	0.5	204	0.68	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.008	0	0	0	0	0	0	0	0	0	0	0.002	0	0.052	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0	0.014	0	0	0.002	0.5	0	0	0.018	0	0.002	0.01	0.006	0.09	0.022	0.016	0.012	0.076	0.024	0	0	0	0.002	0	0.006	0.002	0.002	0	0	0	0	0.004	0	0	0.006	0.004	0.024	0.002	0.008	0.004	0	0	0.034	0	0	0	0.008	0	0	0.004	0	"noise"	0.5	0.886531586357844	""	""	4	3220	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00025_000"	"noise"	0	0.5	204	0.728	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0.002	0	0.056	0	0	0	0	0.006	0	0.012	0.002	0	0.008	0	0	0.014	0	0	0.002	0.486	0	0	0.018	0	0.002	0.012	0.006	0.084	0.02	0.016	0.012	0.092	0.024	0	0	0	0.002	0	0.004	0.002	0.002	0	0	0	0	0.004	0	0	0.008	0.002	0.028	0.002	0.008	0.004	0	0	0.036	0	0	0	0.006	0	0	0.004	0	"noise"	0.486	0.87068687348725	""	""	4	3225	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00030_000"	"noise"	0	0.5	204	0.802	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0.076	0	0	0	0	0.004	0	0.01	0.002	0	0.006	0	0.002	0.012	0	0	0.002	0.484	0	0.002	0.016	0	0.002	0.018	0.006	0.084	0.02	0.016	0.012	0.072	0.022	0	0	0	0.002	0	0.002	0.004	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.032	0.002	0.012	0.004	0	0	0.032	0	0	0	0.006	0	0	0.004	0	"noise"	0.484	0.868275459846703	""	""	4	3230	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00035_000"	"noise"	0	0.4	204	0.792	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.002	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0.074	0	0	0	0	0.004	0	0.01	0.002	0	0.006	0	0	0.014	0	0	0.002	0.48	0	0.002	0.016	0	0.002	0.016	0.006	0.09	0.02	0.018	0.01	0.07	0.022	0	0	0	0.002	0	0.004	0.006	0.002	0	0	0	0	0.004	0	0	0.006	0.004	0.024	0.002	0.012	0.004	0	0	0.034	0	0	0	0.006	0	0	0.004	0	"noise"	0.48	0.863338177153891	""	""	4	3235	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00040_000"	"noise"	0	0.1	230	0.31	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.006	0.002	0.002	0.004	0	0	0	0	0	0	0	0.002	0	0.058	0	0	0	0	0.004	0	0.014	0.002	0	0.01	0	0.002	0.028	0	0.018	0.002	0.474	0	0.004	0.016	0	0.004	0.008	0.008	0.08	0.024	0.01	0.01	0.046	0.026	0	0	0	0.004	0	0.004	0.002	0.002	0	0.002	0	0	0.004	0.002	0	0.006	0.002	0.024	0	0.008	0.004	0	0	0.048	0	0	0	0.01	0	0	0.004	0	"noise"	0.474	0.855641104388162	""	""	4	3240	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00055_000"	"noise"	0.4	0.5	176	0.482	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.044	0	0	0	0	0.004	0	0.014	0.002	0	0.008	0	0.002	0.014	0	0.004	0.002	0.534	0	0	0.018	0	0.004	0.008	0.006	0.078	0.022	0.012	0.01	0.058	0.022	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.01	0.004	0.026	0	0.008	0.004	0	0	0.032	0	0	0	0.008	0	0	0.004	0	"noise"	0.534	0.918117049645103	""	""	4	3255	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00060_000"	"noise"	0	0.2	211	0.628	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.008	0	0	0	0	0	0	0	0	0	0	0.002	0	0.044	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.002	0.014	0	0	0.002	0.508	0	0	0.016	0	0.002	0.01	0.006	0.096	0.022	0.014	0.012	0.07	0.024	0	0	0	0.002	0	0.008	0.002	0.002	0	0	0	0	0.004	0	0	0.006	0.004	0.026	0	0.008	0.004	0	0	0.034	0	0	0	0.008	0	0	0.004	0	"noise"	0.508	0.894805026835779	""	""	4	3260	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00065_000"	"noise"	0.1	0.2	131	0.312	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0.002	0.002	0.006	0	0	0	0	0	0	0	0.002	0	0.054	0	0	0	0	0.004	0	0.016	0.002	0.002	0.01	0	0.002	0.028	0	0.018	0.002	0.492	0	0.004	0.016	0	0.004	0.008	0.008	0.068	0.024	0.01	0.01	0.04	0.026	0	0	0	0.002	0	0.004	0	0.002	0	0.002	0	0	0.004	0.002	0	0.006	0.002	0.024	0	0.008	0.004	0	0	0.048	0	0	0	0.01	0	0	0.004	0	"noise"	0.492	0.877696389290476	""	""	4	3265	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00070_000"	"noise"	0.1	0.3	130	0.52	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.038	0	0	0	0	0.004	0	0.014	0.002	0	0.008	0	0.004	0.014	0	0.002	0.002	0.532	0	0	0.018	0	0.004	0.01	0.006	0.088	0.022	0.012	0.01	0.058	0.022	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.006	0.004	0.026	0	0.008	0.006	0	0	0.03	0	0	0	0.008	0	0	0.004	0	"noise"	0.532	0.916505290907173	""	""	4	3270	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00080_000"	"noise"	0.2	0.5	52	0.794	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.002	0	0.014	0.002	0	0.002	0	0	0.002	0	0	0	0	0	0	0	0.002	0.002	0.074	0	0	0	0.002	0.004	0.004	0.016	0.002	0	0.004	0	0.002	0.012	0.002	0.002	0.006	0.464	0	0.002	0.002	0	0.004	0.018	0.006	0.08	0.02	0.012	0.01	0.066	0.028	0	0	0	0.002	0	0.002	0	0.002	0	0	0	0	0.004	0	0.002	0.006	0.004	0.032	0.004	0.02	0.004	0	0	0.038	0	0	0	0.004	0	0	0.004	0	"noise"	0.464	0.842015419036062	""	""	4	3280	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00085_000"	"noise"	0	0.5	51	0.794	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.002	0	0.01	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0.002	0.002	0.072	0	0	0	0.002	0.004	0.004	0.018	0.002	0	0.004	0	0	0.012	0.004	0.002	0.006	0.466	0	0.002	0.004	0	0.004	0.02	0.006	0.068	0.02	0.008	0.014	0.08	0.028	0	0	0	0.002	0	0	0	0.002	0	0	0	0	0.004	0	0.002	0.006	0.002	0.034	0.004	0.02	0.004	0	0	0.038	0	0	0	0.004	0	0	0.004	0	"noise"	0.466	0.844821645787128	""	""	4	3285	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00090_000"	"noise"	0	0.5	42	0.816	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0	0.034	0.002	0	0	0	0	0.006	0	0	0	0	0	0	0	0.002	0	0.084	0	0	0	0.004	0.002	0.004	0.01	0	0	0.004	0	0.002	0.006	0.004	0.002	0.008	0.446	0	0.004	0.002	0	0.004	0.024	0.01	0.068	0.024	0.006	0.012	0.062	0.018	0	0	0	0.002	0	0	0	0.002	0	0	0	0	0.004	0	0.002	0.01	0.008	0.028	0.008	0.012	0.008	0	0	0.044	0	0	0	0.006	0	0	0.004	0	"noise"	0.446	0.814882806614377	""	""	4	3290	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00095_000"	"noise"	0	0.1	130	0.24	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.002	0.004	0	0.006	0.002	0	0.002	0	0	0	0	0	0	0	0.004	0	0.062	0	0	0	0	0.014	0.002	0.016	0.002	0.002	0.012	0	0.002	0.048	0	0.014	0.01	0.418	0	0.004	0.016	0	0.004	0.008	0.008	0.058	0.034	0.008	0.014	0.032	0.032	0	0	0	0.004	0	0	0.002	0.004	0	0.002	0	0	0.004	0	0	0.012	0.002	0.028	0	0.006	0.014	0	0	0.06	0	0	0	0.01	0	0	0.004	0	"noise"	0.418	0.765767057846701	""	""	4	3295	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00120_000"	"noise"	0.3	0.4	156	0.52	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.008	0	0	0	0	0	0	0	0	0	0	0.002	0	0.038	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.004	0.014	0	0.002	0.002	0.524	0	0	0.018	0	0.004	0.01	0.006	0.086	0.022	0.012	0.01	0.062	0.022	0	0	0	0.002	0	0.008	0	0.002	0	0.002	0	0	0.004	0.002	0	0.006	0.004	0.026	0	0.008	0.006	0	0	0.034	0	0	0	0.008	0	0	0.004	0	"noise"	0.524	0.909766440522702	""	""	4	3320	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00130_000"	"noise"	0	0.1	137	0.354	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0.002	0.002	0.006	0	0	0	0	0	0	0	0.002	0	0.058	0	0	0	0	0.004	0	0.016	0.002	0	0.01	0	0.002	0.026	0	0.018	0.004	0.502	0	0	0.016	0	0.004	0.008	0.008	0.072	0.024	0.01	0.01	0.046	0.024	0	0	0	0.002	0	0.004	0	0.002	0	0.002	0	0	0.004	0.002	0	0.008	0.002	0.024	0	0.008	0.004	0	0	0.032	0	0	0	0.008	0	0	0.004	0	"noise"	0.502	0.888651653237572	""	""	4	3330	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00140_000"	"noise"	0.2	0.5	145	0.604	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.042	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.002	0.014	0	0	0.002	0.52	0	0	0.016	0	0.006	0.01	0.006	0.094	0.022	0.012	0.01	0.066	0.024	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0	0	0.006	0.004	0.026	0	0.008	0.006	0	0	0.03	0	0	0	0.008	0	0	0.004	0	"noise"	0.52	0.906216342566727	""	""	4	3340	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00145_000"	"noise"	0.1	0.2	135	0.378	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0.002	0.002	0.006	0	0	0	0	0	0	0	0.002	0	0.05	0	0	0	0	0.004	0	0.018	0.002	0	0.01	0	0.002	0.024	0	0.01	0.004	0.518	0	0	0.016	0	0.004	0.008	0.008	0.072	0.024	0.01	0.01	0.044	0.024	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.008	0.002	0.024	0	0.008	0.004	0	0	0.032	0	0	0	0.008	0	0	0.004	0	"noise"	0.518	0.904394726863213	""	""	4	3345	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00160_000"	"noise"	0.1	0.2	120	0.346	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0.002	0.002	0.006	0	0	0	0	0	0	0	0.002	0	0.052	0	0	0	0	0.004	0	0.018	0.004	0	0.01	0	0.002	0.026	0	0.018	0.004	0.502	0	0	0.016	0	0.004	0.008	0.008	0.072	0.024	0.01	0.01	0.046	0.024	0	0	0	0.002	0	0.004	0	0.002	0	0.002	0	0	0.004	0.002	0	0.008	0.002	0.024	0	0.008	0.004	0	0	0.034	0	0	0	0.008	0	0	0.004	0	"noise"	0.502	0.888651653237572	""	""	4	3360	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00170_000"	"noise"	0	0.2	155	0.338	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.008	0.002	0	0.006	0	0	0	0	0	0	0	0.002	0	0.046	0	0	0	0	0.004	0	0.016	0.002	0	0.01	0	0.002	0.026	0	0.018	0.002	0.5	0	0	0.016	0	0.004	0.008	0.008	0.076	0.024	0.012	0.012	0.048	0.026	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.008	0.002	0.024	0	0.008	0.004	0	0	0.034	0	0	0	0.008	0	0	0.004	0	"noise"	0.5	0.886531586357844	""	""	4	3370	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00205_000"	"noise"	0.4	0.5	94	0.202	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0	0	0	0	0	0.004	0	0	0.002	0	0	0	0	0	0.002	0	0	0	0	0.004	0.004	0.002	0.006	0.002	0	0.004	0	0	0	0	0	0	0	0.004	0	0.06	0	0	0	0	0.014	0.004	0.018	0.004	0.002	0.012	0	0.004	0.048	0	0.014	0.014	0.368	0	0.004	0.014	0	0.004	0.008	0.01	0.058	0.034	0.014	0.012	0.042	0.042	0	0	0	0.006	0	0	0.002	0.004	0	0.002	0	0	0.004	0.002	0	0.004	0.002	0.034	0	0.006	0.018	0	0	0.066	0	0	0	0.008	0	0	0.004	0	"noise"	0.368	0.657759108256154	""	""	4	3405	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00210_000"	"noise"	0	0.2	92	0.276	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.004	0.004	0.002	0.006	0.002	0	0.008	0	0	0	0	0	0	0	0.002	0	0.044	0	0	0	0	0.006	0.004	0.02	0.004	0.002	0.01	0	0.002	0.04	0	0.018	0.006	0.432	0	0.002	0.014	0	0.004	0.01	0.008	0.074	0.024	0.012	0.014	0.052	0.034	0	0	0	0.004	0	0.002	0	0.004	0	0.002	0	0	0.004	0.004	0	0.002	0.002	0.03	0.002	0.014	0.008	0	0	0.042	0	0	0	0.008	0	0	0.004	0	"noise"	0.432	0.791387383370948	""	""	4	3410	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00240_000"	"noise"	0.3	0.4	141	0.552	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.038	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.004	0.014	0	0	0.002	0.532	0	0	0.016	0	0.006	0.01	0.006	0.088	0.022	0.01	0.01	0.062	0.024	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.004	0.004	0.026	0	0.008	0.006	0	0	0.032	0	0	0	0.008	0	0	0.004	0	"noise"	0.532	0.916505290907173	""	""	4	3440	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00245_000"	"noise"	0	0.2	135	0.362	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0.002	0	0.048	0	0	0	0.002	0.004	0	0.018	0.002	0	0.01	0	0.002	0.026	0	0.012	0.004	0.51	0	0	0.016	0	0.004	0.008	0.008	0.076	0.024	0.01	0.012	0.048	0.024	0	0	0	0.002	0	0.004	0	0.002	0	0.002	0	0	0.004	0.002	0	0.008	0.002	0.024	0	0.008	0.004	0	0	0.03	0	0	0	0.008	0	0	0.004	0	"noise"	0.51	0.896788507843803	""	""	4	3445	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00250_000"	"noise"	0.2	0.5	112	0.4	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0.002	0	0.012	0	0	0	0	0	0	0	0.002	0	0.04	0	0	0	0	0.004	0	0.016	0.002	0	0.008	0	0.002	0.018	0	0.01	0.004	0.514	0	0	0.016	0	0.004	0.008	0.008	0.078	0.024	0.012	0.01	0.052	0.024	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.012	0.002	0.026	0	0.01	0.004	0	0	0.028	0	0	0	0.008	0	0	0.004	0	"noise"	0.514	0.900656365097607	""	""	4	3450	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00260_000"	"noise"	0.4	0.5	132	0.398	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0.002	0.002	0.012	0	0	0	0	0	0	0	0.002	0	0.046	0	0	0	0	0.004	0	0.016	0.002	0	0.008	0	0.002	0.018	0	0.01	0.004	0.522	0	0	0.016	0	0.004	0.008	0.008	0.07	0.024	0.012	0.01	0.046	0.024	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.008	0.002	0.026	0	0.008	0.004	0	0	0.032	0	0	0	0.008	0	0	0.004	0	"noise"	0.522	0.908006780548581	""	""	4	3460	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00265_000"	"noise"	0.2	0.4	111	0.246	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.002	0.004	0	0.006	0.002	0	0.002	0	0	0	0	0	0	0	0.004	0	0.062	0	0	0	0	0.014	0.002	0.016	0.004	0.002	0.012	0	0.002	0.046	0	0.016	0.01	0.416	0	0.002	0.016	0	0.004	0.008	0.008	0.062	0.034	0.008	0.014	0.03	0.032	0	0	0	0.004	0	0	0.002	0.004	0	0.002	0	0	0.004	0	0	0.014	0.002	0.03	0	0.008	0.01	0	0	0.056	0	0	0	0.01	0	0	0.004	0	"noise"	0.416	0.761934074397354	""	""	4	3465	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00280_000"	"noise"	0.3	0.4	122	0.408	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0	0.002	0.012	0	0	0	0	0	0	0	0.002	0	0.042	0	0	0	0	0.004	0	0.016	0.002	0	0.008	0	0.002	0.018	0	0.012	0.004	0.524	0	0	0.016	0	0.004	0.008	0.006	0.074	0.024	0.012	0.01	0.046	0.024	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.008	0.002	0.026	0	0.008	0.004	0	0	0.032	0	0	0	0.008	0	0	0.004	0	"noise"	0.524	0.909766440522702	""	""	4	3480	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00285_000"	"noise"	0.4	0.5	131	0.484	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.042	0	0	0	0	0.004	0	0.016	0.002	0	0.008	0	0.002	0.014	0	0.006	0.002	0.53	0	0	0.018	0	0.004	0.008	0.006	0.08	0.022	0.012	0.01	0.056	0.022	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.01	0.004	0.026	0	0.008	0.006	0	0	0.032	0	0	0	0.008	0	0	0.004	0	"noise"	0.53	0.914864748639981	""	""	4	3485	"noise"	0
"Cir750016-2011-Pass1-Tron4-Chiro_0_00290_000"	"noise"	0	0.4	113	0.39	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0.002	0	0.012	0	0	0	0	0	0	0	0.002	0	0.04	0	0	0	0	0.004	0	0.016	0.002	0	0.008	0	0	0.02	0	0.012	0.002	0.516	0	0	0.018	0	0.004	0.008	0.008	0.076	0.024	0.01	0.01	0.05	0.024	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.012	0.002	0.026	0	0.01	0.004	0	0	0.03	0	0	0	0.008	0	0	0.004	0	"noise"	0.516	0.902541534005284	""	""	4	3490	"noise"	0
