"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antped"	"Antsor"	"Aposyl"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eumbor"	"Eupcha"	"Euptyr"	"Grycam"	"Hypsav"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipmad"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Pteger"	"Ptehey"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"ProbEsp_C2bs"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233411_752"	"piaf"	0.1	0.2	33	0.278	""	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.01	0.004	0	0.024	0.024	0.004	0.002	0.002	0	0.002	0	0.002	0.004	0.008	0	0.012	0.012	0.004	0.008	0.004	0.05	0	0	0.01	0.004	0.022	0.004	0	0.004	0	0.008	0.006	0.004	0.012	0.01	0.004	0.012	0.01	0.012	0.012	0.012	0	0.018	0.002	0.026	0.008	0.03	0.006	0.048	0.03	0.002	0.03	0.016	0	0.004	0.014	0.008	0.004	0.054	0.062	0.024	0.004	0.038	0.022	0.002	0.014	0	0.002	0	0.044	0.014	0.002	0.002	0	0	0.002	0	0	0.008	0.004	0.004	0.006	0	0.058	0.012	0	0.014	0.004	0.006	0.004	0.002	0	0.004	0.02	"Pipkuh"	0.062	""	""	"02/09/2016"	1472852051.752	"Pipkuh"	0
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233416_711"	"Pippip"	0	4.8	57	0.782	"Pippyg"	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.002	0	0	0	0.002	0	0	0	0	0.002	0	0	0.002	0	0	0.002	0.002	0	0.002	0.002	0.002	0	0.002	0.002	0	0.002	0	0.002	0	0	0	0	0	0.02	0	0	0	0.022	0.006	0	0	0	0.004	0	0.002	0.012	0	0.01	0.008	0.006	0	0.002	0.006	0	0	0	0.002	0.01	0	0.078	0.186	0.032	0.48	0.012	0	0	0	0.004	0	0	0.006	0	0	0	0	0	0	0.002	0.01	0	0	0.01	0.006	0.004	0	0.004	0.012	0	0	0	0	0	0	0.018	"Pippip"	0.48	""	""	"02/09/2016"	1472852056.711	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233421_711"	"Pippip"	0	0.9	53	0.25	""	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.002	0.004	0	0	0.008	0.002	0	0.004	0	0.006	0	0	0.004	0	0	0.008	0	0.002	0.012	0.004	0.01	0	0.002	0.008	0	0.008	0	0.012	0	0	0	0.002	0.004	0.04	0	0	0	0.014	0.012	0.002	0	0	0.028	0	0.012	0.056	0.002	0.02	0.008	0.024	0	0.006	0.014	0	0	0	0.004	0.05	0.002	0.06	0.082	0.016	0.252	0.022	0	0	0	0.018	0	0.002	0.012	0.004	0	0	0	0.002	0	0.008	0.01	0.014	0.002	0	0.01	0.008	0.012	0.006	0.026	0	0.004	0	0.008	0	0	0.026	"Pippip"	0.252	""	""	"02/09/2016"	1472852061.711	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233423_539"	"noise"	0	5	58	0.592	"Pippyg, Pippip"	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.004	0.008	0.002	0	0.006	0.006	0.002	0	0	0.004	0	0.006	0.014	0.004	0.002	0.018	0.032	0.018	0.004	0.002	0.014	0	0.002	0.01	0	0.008	0	0.006	0	0	0	0.002	0.026	0.018	0.002	0	0.008	0.026	0.004	0.016	0.006	0	0.052	0	0.052	0.052	0.006	0.012	0.008	0.1	0	0.006	0.004	0.002	0	0.02	0.024	0.03	0.01	0.022	0.034	0.014	0.032	0.01	0	0.002	0	0.014	0	0.012	0.014	0	0.006	0.002	0	0.006	0	0.004	0.01	0.004	0.012	0.01	0.002	0.034	0.006	0.01	0.042	0	0.002	0.002	0.002	0	0	0.034	"noise"	0.1	""	""	"02/09/2016"	1472852063.539	"noise"	0
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233423_539"	"Pippip"	0	5	60	0.474	"Pippyg"	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.004	0	0	0	0.002	0.002	0	0.002	0	0.002	0	0	0.002	0	0	0.004	0.002	0	0.004	0.004	0.002	0	0.002	0.002	0	0.006	0	0.004	0	0	0	0	0.002	0.022	0	0	0	0.038	0.004	0.002	0	0	0.008	0	0.006	0.016	0	0.008	0.006	0.012	0	0.002	0.006	0	0	0	0.02	0.016	0	0.114	0.154	0.02	0.39	0.014	0	0	0	0.004	0	0.002	0.002	0	0.002	0.002	0	0	0	0.006	0.01	0	0.002	0.014	0.006	0.004	0.002	0.004	0.014	0	0	0	0.002	0	0	0.02	"Pippip"	0.39	""	""	"02/09/2016"	1472852063.539	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233428_539"	"Pippip"	0	2.6	57	0.56	""	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.002	0	0	0	0.002	0.002	0	0.002	0	0.004	0	0	0.002	0	0	0.002	0	0	0.002	0.002	0.002	0	0.002	0.002	0	0.004	0	0.002	0	0	0	0	0.002	0.018	0	0	0	0.028	0.006	0	0	0	0.004	0	0.002	0.016	0	0.01	0.006	0.008	0	0.002	0.008	0	0	0	0.008	0.01	0	0.102	0.166	0.03	0.444	0.01	0	0	0	0.004	0	0	0.006	0	0	0	0	0	0	0.002	0.012	0	0	0.01	0.006	0.004	0.002	0.004	0.014	0	0	0	0.002	0	0	0.022	"Pippip"	0.444	""	""	"02/09/2016"	1472852068.539	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233433_740"	"Pippip"	0	0.9	56	0.288	""	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.002	0.004	0	0	0.004	0.002	0	0.004	0	0.006	0	0	0.004	0	0	0.008	0	0.002	0.012	0.004	0.01	0	0.002	0.008	0	0.008	0	0.012	0	0	0	0	0.002	0.04	0	0	0	0.014	0.008	0.002	0	0	0.032	0	0.01	0.05	0	0.02	0.008	0.02	0	0.004	0.014	0	0	0	0.004	0.038	0	0.072	0.094	0.018	0.278	0.022	0	0	0	0.012	0	0.002	0.01	0.004	0	0	0	0	0	0.008	0.01	0.012	0.002	0.004	0.01	0.008	0.012	0.006	0.026	0	0.002	0	0.006	0	0	0.024	"Pippip"	0.278	""	""	"02/09/2016"	1472852073.74	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233440_597"	"Pippip"	0	5	57	0.674	"noise, Pipnat"	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.004	0	0	0	0.002	0.002	0	0	0	0.002	0	0	0.002	0	0	0.002	0.002	0	0.002	0.002	0.002	0	0.002	0.002	0	0.002	0	0.002	0	0	0	0	0	0.018	0	0	0	0.038	0.006	0	0	0	0.004	0	0.004	0.01	0	0.01	0.006	0.006	0	0.002	0.006	0	0	0	0.014	0.012	0	0.098	0.182	0.034	0.428	0.014	0	0	0	0.004	0	0	0.006	0	0	0	0	0	0	0.002	0.006	0	0.002	0.012	0.006	0.004	0	0.004	0.012	0	0	0	0	0	0	0.02	"Pippip"	0.428	""	""	"02/09/2016"	1472852080.597	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233440_597"	"noise"	3.4	3.5	12	0.246	""	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.032	0.004	0	0.006	0.008	0.006	0.004	0	0	0	0	0	0.006	0.01	0.006	0.004	0.018	0.056	0.026	0.002	0.008	0	0.002	0.028	0.004	0.002	0.002	0.004	0.002	0	0	0	0.002	0.006	0.008	0.002	0.014	0.002	0.046	0.002	0.002	0	0.002	0.004	0.01	0.008	0.002	0.012	0.014	0.08	0.006	0.014	0.03	0	0	0.078	0.018	0.034	0.03	0.01	0.006	0.008	0.008	0.012	0.006	0.006	0	0.01	0.002	0.002	0.006	0.002	0	0.006	0	0.008	0	0.002	0	0.002	0.01	0.03	0.004	0.088	0.002	0.014	0.062	0.004	0.006	0	0.008	0	0	0.01	"Tadten"	0.088	""	""	"02/09/2016"	1472852080.597	"Pippip"	1
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233445_597"	"Pippip"	0	5	55	0.664	"Pipnat, noise"	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.002	0	0	0	0.002	0.002	0	0	0	0.002	0	0	0.002	0	0	0.002	0.002	0	0.002	0.002	0	0	0.002	0.002	0	0.002	0	0.002	0	0	0	0	0	0.016	0	0	0	0.026	0.006	0	0	0	0.006	0	0.002	0.01	0	0.01	0.006	0.006	0	0.004	0.006	0	0	0	0.01	0.012	0	0.1	0.18	0.036	0.444	0.016	0	0	0	0.004	0	0	0.004	0	0	0	0	0	0	0.002	0.01	0	0.002	0.01	0.006	0.004	0	0.004	0.012	0	0	0	0	0	0	0.02	"Pippip"	0.444	""	""	"02/09/2016"	1472852085.597	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233450_597"	"Pippip"	0	2.5	53	0.296	"noise, Pipnat"	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.002	0.006	0	0	0.004	0.002	0	0.004	0	0.006	0	0	0.004	0	0	0.008	0	0.002	0.01	0.004	0.006	0	0.002	0.008	0	0.008	0	0.012	0	0	0	0	0.002	0.04	0	0	0	0.012	0.01	0.002	0	0	0.026	0	0.008	0.054	0.002	0.022	0.008	0.02	0	0.004	0.014	0	0	0	0.006	0.036	0.002	0.068	0.096	0.024	0.286	0.022	0	0	0	0.012	0	0.002	0.006	0.004	0	0	0	0	0	0.008	0.01	0.01	0.002	0.002	0.01	0.01	0.008	0.006	0.022	0	0.002	0	0.006	0	0	0.028	"Pippip"	0.286	""	""	"02/09/2016"	1472852090.597	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233453_265"	"Pippip"	0	5	56	0.682	""	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.004	0	0	0	0.002	0.002	0	0	0	0.002	0	0	0.002	0	0	0.002	0.002	0	0.002	0.002	0.002	0	0.002	0.002	0	0.002	0	0.002	0	0	0	0	0	0.018	0	0	0	0.034	0.004	0	0	0	0.006	0	0.004	0.01	0	0.01	0.006	0.006	0	0.004	0.006	0	0	0	0.012	0.012	0	0.098	0.18	0.032	0.442	0.012	0	0	0	0.004	0	0	0.004	0	0	0.002	0	0	0	0.002	0.006	0	0.002	0.01	0.006	0.004	0	0.004	0.012	0	0	0	0	0	0	0.018	"Pippip"	0.442	""	""	"02/09/2016"	1472852093.265	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233453_265"	"noise"	4.6	4.7	22	0.428	""	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.014	0.008	0	0.002	0.01	0.008	0.006	0	0	0	0	0	0.006	0.008	0.004	0.012	0.046	0.018	0.016	0.006	0.012	0.002	0	0.006	0.002	0	0.002	0.006	0.002	0	0	0.002	0.004	0.01	0.006	0	0.034	0.002	0.034	0.002	0.002	0	0.01	0.004	0.004	0.006	0	0.014	0.014	0.154	0.002	0.014	0.032	0	0.004	0.066	0.014	0.034	0.016	0.002	0.004	0.008	0.012	0.01	0.006	0.008	0	0.018	0	0.004	0.008	0.002	0	0.002	0	0.004	0	0	0.002	0.002	0.02	0.018	0.006	0.07	0.004	0.01	0.062	0.002	0.018	0.002	0.002	0	0	0.014	"noise"	0.154	""	""	"02/09/2016"	1472852093.265	"noise"	0
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233458_265"	"Pippip"	0.4	5	56	0.574	""	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.002	0	0	0	0.002	0.002	0	0.002	0	0.004	0	0	0.002	0	0	0.002	0	0	0.002	0.002	0	0	0.002	0.002	0	0.004	0	0.002	0	0	0	0	0	0.018	0	0	0	0.028	0.006	0	0	0	0.006	0	0.004	0.014	0	0.01	0.006	0.008	0	0.004	0.006	0	0	0	0.01	0.01	0	0.096	0.168	0.028	0.452	0.01	0	0	0	0.004	0	0	0.004	0	0	0	0	0	0	0.002	0.012	0	0	0.01	0.006	0.004	0.002	0.004	0.014	0	0	0	0.002	0	0	0.022	"Pippip"	0.452	""	""	"02/09/2016"	1472852098.265	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233503_265"	"Pippip"	0	4.1	56	0.568	"noise"	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.002	0	0	0	0.002	0.002	0	0.002	0	0.004	0	0	0.002	0	0	0.002	0	0	0.004	0.002	0.002	0	0.002	0.002	0	0.004	0	0.002	0	0	0	0	0	0.018	0	0	0	0.028	0.006	0	0	0	0.006	0	0.002	0.014	0	0.01	0.006	0.008	0	0.002	0.006	0	0	0	0.008	0.01	0	0.104	0.168	0.028	0.446	0.01	0	0	0	0.004	0	0	0.004	0	0	0	0	0	0	0.002	0.012	0	0	0.01	0.006	0.004	0.002	0.004	0.014	0	0	0	0.002	0	0	0.022	"Pippip"	0.446	""	""	"02/09/2016"	1472852103.265	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233509_871"	"Pippip"	0	5	55	0.658	""	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.002	0	0	0	0.002	0.002	0	0	0	0.002	0	0	0.002	0	0	0.002	0.002	0	0.002	0.002	0	0	0.002	0.002	0	0.002	0	0.002	0	0	0	0	0	0.016	0	0	0	0.026	0.006	0	0	0	0.006	0	0.002	0.01	0	0.01	0.006	0.006	0	0.004	0.006	0	0	0	0.01	0.012	0	0.1	0.18	0.036	0.444	0.016	0	0	0	0.004	0	0	0.004	0	0	0	0	0	0	0.002	0.01	0	0.002	0.01	0.006	0.004	0	0.004	0.012	0	0	0	0	0	0	0.02	"Pippip"	0.444	""	""	"02/09/2016"	1472852109.871	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233514_871"	"Pippip"	0	3.6	55	0.676	""	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.002	0	0	0	0.002	0.002	0	0.002	0	0.002	0	0	0.002	0	0	0.002	0	0	0.004	0.002	0.004	0	0.002	0.002	0	0.002	0	0.002	0	0	0	0	0	0.018	0	0	0	0.022	0.006	0	0	0	0.006	0	0.002	0.01	0	0.01	0.006	0.006	0	0.002	0.008	0	0	0	0.004	0.01	0	0.09	0.176	0.032	0.474	0.012	0	0	0	0.004	0	0	0.004	0	0	0	0	0	0	0.002	0.008	0	0	0.01	0.006	0.004	0	0.004	0.012	0	0	0	0	0	0	0.02	"Pippip"	0.474	""	""	"02/09/2016"	1472852114.871	"Pippip"	2
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233526_175"	"Pippip"	0	5	55	0.728	""	""	""	""	""	"57cb11b1815ace000cc48b4e"	0.002	0	0	0	0.002	0	0	0	0	0.002	0	0	0.002	0	0	0.002	0.002	0	0.002	0.002	0.002	0	0.002	0.002	0	0.002	0	0.002	0	0	0	0	0	0.016	0	0	0	0.022	0.006	0	0	0	0.004	0	0.002	0.01	0	0.01	0.006	0.006	0	0.004	0.006	0	0	0	0.006	0.012	0	0.094	0.18	0.036	0.464	0.014	0	0	0	0.004	0	0	0.004	0	0	0	0	0	0	0.002	0.01	0	0.002	0.01	0.006	0.004	0	0.004	0.012	0	0	0	0	0	0	0.018	"Pippip"	0.464	""	""	"02/09/2016"	1472852126.175	"Pippip"	2
