"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antped"	"Antsor"	"Aposyl"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eumbor"	"Eupcha"	"Euptyr"	"Grycam"	"Hypsav"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipmad"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Pteger"	"Ptehey"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"ProbEsp_C2bs"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150707_000453_912"	"Aposyl"	0	4.2	12	0.326	"Tadten"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.012	0.002	0	0.412	0.002	0.002	0	0	0	0	0	0	0.002	0.01	0	0	0.002	0.004	0.002	0	0.004	0.002	0	0.002	0.004	0	0	0	0	0	0	0.002	0	0.012	0	0.004	0	0	0.056	0	0	0	0	0	0	0	0	0.008	0.008	0.044	0	0.01	0.004	0	0.002	0.014	0.038	0.07	0.048	0.012	0.002	0	0.014	0.002	0	0.008	0	0.018	0	0	0.008	0	0.002	0	0	0.002	0.004	0	0	0	0.016	0.002	0.016	0.028	0.022	0	0.046	0	0.004	0	0.01	0	0	0.002	"Aposyl"	0.412	""	""	"06/07/2015"	1436220293.912	"Aposyl"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150707_010149_245"	"Aposyl"	0.7	3.5	12	0.408	"noise, piaf"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.008	0.002	0	0.436	0.002	0.002	0	0	0	0	0	0	0.002	0.01	0	0	0.002	0.004	0.002	0	0.004	0.002	0	0.002	0.004	0	0	0	0	0	0	0.004	0	0.012	0	0.002	0	0	0.04	0	0	0	0	0	0	0	0	0.008	0.008	0.046	0	0.01	0.004	0	0.002	0.014	0.04	0.07	0.048	0.012	0.002	0	0.014	0.002	0	0.008	0	0.016	0	0	0.008	0	0	0	0	0.002	0.004	0	0	0	0.016	0.002	0.016	0.026	0.022	0	0.046	0	0.002	0	0.01	0	0	0.002	"Aposyl"	0.436	""	""	"06/07/2015"	1436223709.245	"Aposyl"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150707_010213_352"	"Aposyl"	0	2	12	0.346	"Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.008	0.002	0	0.44	0.002	0.002	0	0	0	0	0	0	0.002	0.01	0	0	0.002	0.004	0.002	0	0.004	0.002	0	0.002	0.004	0	0	0	0	0	0	0.002	0	0.012	0	0.002	0	0	0.038	0	0	0	0	0	0	0	0	0.008	0.008	0.046	0	0.01	0.004	0	0.002	0.014	0.042	0.07	0.046	0.012	0.002	0	0.014	0.002	0	0.008	0	0.016	0	0	0.008	0	0	0	0	0.002	0.004	0	0	0	0.016	0.002	0.016	0.026	0.022	0	0.046	0	0.002	0	0.01	0	0	0.002	"Aposyl"	0.44	""	""	"06/07/2015"	1436223733.352	"Aposyl"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213343_883"	"noise"	0	0.1	72	0.568	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.012	0	0	0	0.002	0	0.002	0.002	0	0.002	0	0	0.008	0	0	0	0	0.002	0	0.012	0.008	0	0	0.004	0.002	0.002	0	0.012	0	0	0	0	0.006	0.048	0	0	0	0.006	0.018	0.016	0	0	0.01	0	0.006	0.058	0.002	0.044	0.032	0.234	0	0.008	0.012	0	0.002	0.006	0.006	0.064	0.014	0.042	0.018	0.006	0.036	0.008	0	0.006	0	0.004	0	0.006	0.01	0	0	0.004	0	0.002	0	0.012	0.006	0.014	0.012	0.018	0.004	0.004	0.014	0.006	0.074	0	0.004	0	0.01	0	0	0.018	"noise"	0.234	""	""	"06/07/2015"	1436211223.883	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213449_905"	"noise"	0	0.1	50	0.554	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.014	0	0	0.002	0	0	0.002	0	0	0.002	0	0	0.004	0	0	0	0	0.002	0	0.01	0.008	0	0	0.008	0.002	0.002	0	0.012	0	0	0	0	0.004	0.048	0	0	0	0.002	0.024	0.018	0	0	0.012	0	0.006	0.054	0.002	0.046	0.036	0.23	0	0.008	0.012	0	0.002	0.006	0.006	0.066	0.016	0.046	0.02	0.004	0.036	0.008	0	0.002	0	0.004	0	0.004	0.01	0	0	0.006	0	0.002	0	0.01	0.002	0.012	0.014	0.016	0.004	0.004	0.016	0.006	0.072	0	0.004	0	0.01	0	0	0.022	"noise"	0.23	""	""	"06/07/2015"	1436211289.905	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213453_519"	"noise"	1	3.1	24	0.646	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.038	0	0.002	0	0.002	0.002	0.004	0	0	0.002	0	0.002	0	0.006	0	0	0.008	0.004	0.008	0.012	0.008	0	0	0.002	0.01	0.008	0	0.008	0.002	0	0	0	0	0.054	0	0.002	0.006	0.002	0.002	0.002	0	0	0.002	0	0.006	0.01	0.002	0.018	0.006	0.236	0	0.014	0.01	0	0.014	0.012	0.012	0.144	0.034	0.018	0.002	0.002	0.024	0.008	0.006	0.004	0	0.016	0	0	0.002	0	0	0	0	0.002	0	0.002	0	0.008	0.032	0.016	0.016	0.004	0.012	0	0.066	0	0.018	0	0.018	0	0	0.008	"noise"	0.236	""	""	"06/07/2015"	1436211293.519	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213504_199"	"noise"	0	5	46	0.876	"Testes"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.014	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0	0.008	0	0	0	0	0.004	0	0.01	0.01	0	0	0.01	0.002	0.002	0	0.012	0	0	0	0.002	0	0.05	0	0	0	0.002	0.024	0.022	0	0	0.008	0	0.006	0.04	0.002	0.042	0.034	0.21	0	0.008	0.008	0	0	0.006	0.006	0.064	0.014	0.038	0.02	0.006	0.04	0.01	0	0.002	0	0.006	0	0.004	0.008	0	0	0.004	0	0.002	0	0.01	0.008	0.022	0.014	0.022	0.004	0.004	0.028	0.012	0.076	0	0.002	0	0.01	0	0	0.02	"noise"	0.21	""	""	"06/07/2015"	1436211304.199	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213509_199"	"noise"	0	5	12	0.86	"piaf, Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.054	0	0.004	0.002	0.002	0.002	0.004	0	0	0.002	0	0.002	0.002	0.006	0	0	0.004	0.01	0.008	0.002	0.008	0	0	0.002	0.014	0.004	0	0.006	0.002	0	0	0.002	0	0.056	0.002	0.014	0.002	0	0.002	0.002	0	0	0	0	0.002	0.008	0.002	0.016	0.006	0.218	0	0.012	0.008	0	0.004	0.012	0.02	0.126	0.044	0.014	0.002	0.006	0.02	0.008	0.004	0.004	0	0.012	0	0	0	0	0	0	0	0	0	0.002	0	0.008	0.032	0.022	0.014	0.02	0.016	0.004	0.082	0	0.008	0	0.016	0	0	0.008	"noise"	0.218	""	""	"06/07/2015"	1436211309.199	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213514_199"	"noise"	0	5	28	0.884	"Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.036	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.004	0.006	0.006	0	0	0.006	0.006	0.006	0.014	0.01	0	0	0.002	0.01	0.004	0	0.008	0.002	0	0	0.002	0	0.056	0	0.006	0.006	0.002	0.002	0.004	0	0	0.002	0	0.002	0.01	0.004	0.018	0.006	0.216	0	0.012	0.012	0	0.008	0.012	0.016	0.12	0.032	0.016	0.002	0.002	0.028	0.008	0.006	0.004	0	0.012	0	0	0.002	0	0	0	0	0.002	0	0.002	0.002	0.008	0.036	0.026	0.016	0.006	0.026	0.002	0.07	0	0.012	0	0.018	0	0	0.012	"noise"	0.216	""	""	"06/07/2015"	1436211314.199	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213519_199"	"noise"	0	5	32	0.826	"Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.03	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.004	0.004	0.004	0	0	0.004	0.006	0.002	0.016	0.008	0	0	0.002	0.008	0.004	0	0.01	0.002	0	0	0.004	0	0.06	0	0.004	0.004	0.002	0.002	0.006	0	0	0	0	0.004	0.012	0.004	0.02	0.01	0.21	0	0.01	0.014	0	0.006	0.01	0.012	0.11	0.03	0.02	0.006	0.004	0.026	0.01	0.006	0.004	0	0.01	0	0.002	0	0	0	0	0	0.002	0	0.004	0.006	0.008	0.032	0.02	0.016	0.006	0.038	0.002	0.078	0	0.014	0	0.016	0	0	0.018	"noise"	0.21	""	""	"06/07/2015"	1436211319.199	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213524_199"	"noise"	0	4.4	41	0.91	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.016	0	0	0.002	0.004	0	0.002	0	0	0.004	0	0	0.006	0.004	0	0	0	0.006	0.002	0.01	0.012	0	0	0.008	0.004	0.006	0	0.014	0	0	0	0.002	0	0.06	0	0	0.002	0.002	0.01	0.016	0	0	0.004	0	0.006	0.032	0.004	0.034	0.036	0.19	0	0.008	0.014	0	0.002	0.008	0.008	0.08	0.018	0.036	0.012	0.008	0.034	0.008	0.002	0.002	0	0.006	0	0.002	0.008	0	0	0.006	0	0.002	0.002	0.006	0.01	0.016	0.016	0.028	0.006	0.004	0.028	0.008	0.078	0	0.004	0	0.01	0	0	0.022	"noise"	0.19	""	""	"06/07/2015"	1436211324.199	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213529_199"	"noise"	0.2	5	32	0.86	"Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.028	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.004	0.004	0.004	0	0	0.004	0.006	0.004	0.016	0.008	0	0	0.002	0.008	0.006	0	0.01	0.002	0	0	0.002	0	0.062	0	0.004	0.004	0.002	0.002	0.006	0	0	0	0	0.004	0.012	0.004	0.02	0.01	0.208	0	0.01	0.012	0	0.006	0.01	0.01	0.11	0.03	0.022	0.006	0.002	0.026	0.008	0.008	0.004	0	0.01	0	0.002	0	0	0	0	0	0.002	0	0.004	0.006	0.008	0.032	0.022	0.016	0.006	0.036	0.002	0.082	0	0.014	0	0.016	0	0	0.018	"noise"	0.208	""	""	"06/07/2015"	1436211329.199	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213534_199"	"noise"	0	5	41	0.822	"Testes"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.016	0	0	0.002	0.004	0	0.002	0	0	0.004	0	0	0.008	0.004	0	0	0	0.006	0	0.01	0.01	0	0	0.008	0.004	0.004	0	0.014	0	0	0	0.004	0	0.054	0	0	0.002	0.002	0.01	0.016	0	0	0.004	0	0.006	0.032	0.004	0.034	0.034	0.202	0	0.008	0.012	0	0.002	0.008	0.008	0.078	0.018	0.038	0.012	0.008	0.038	0.01	0	0.002	0	0.008	0	0.002	0.006	0	0	0.004	0	0.002	0.002	0.006	0.01	0.016	0.016	0.02	0.006	0.004	0.036	0.008	0.076	0	0.004	0	0.01	0	0	0.022	"noise"	0.202	""	""	"06/07/2015"	1436211334.199	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213539_199"	"noise"	0	5	33	0.832	"Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.028	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.004	0.006	0.004	0	0	0.004	0.006	0.002	0.016	0.008	0	0	0.002	0.006	0.004	0	0.01	0.002	0	0	0.004	0	0.062	0	0.004	0.004	0.002	0.004	0.006	0	0	0	0	0.004	0.012	0.004	0.02	0.01	0.214	0	0.01	0.014	0	0.002	0.01	0.01	0.112	0.026	0.022	0.006	0.004	0.028	0.01	0.006	0.004	0	0.01	0	0.002	0	0	0	0.002	0	0.002	0	0.004	0.006	0.008	0.032	0.018	0.016	0.006	0.038	0.002	0.076	0	0.014	0	0.016	0	0	0.018	"noise"	0.214	""	""	"06/07/2015"	1436211339.199	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213544_199"	"noise"	0	5	25	0.876	"Tetvir, Phogri"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.036	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.002	0.004	0.006	0	0	0.006	0.006	0.006	0.012	0.012	0	0	0.002	0.01	0.004	0	0.006	0.002	0	0	0.002	0	0.054	0	0.008	0.006	0.002	0.002	0.004	0	0	0.002	0	0.002	0.008	0.002	0.018	0.006	0.214	0	0.014	0.014	0	0.01	0.014	0.016	0.13	0.032	0.016	0.002	0.002	0.026	0.008	0.006	0.004	0	0.012	0	0	0	0	0	0	0	0.002	0	0.002	0.002	0.008	0.034	0.024	0.016	0.006	0.022	0.002	0.078	0	0.012	0	0.018	0	0	0.01	"noise"	0.214	""	""	"06/07/2015"	1436211344.199	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213549_199"	"noise"	0	5	31	0.822	"Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.032	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.004	0.006	0.004	0	0	0.004	0.006	0.002	0.014	0.008	0	0	0.002	0.008	0.004	0	0.008	0.002	0	0	0.004	0	0.056	0	0.004	0.006	0.002	0.002	0.006	0	0	0.002	0	0.004	0.012	0.004	0.02	0.01	0.208	0	0.01	0.014	0	0.006	0.01	0.012	0.116	0.03	0.02	0.004	0.004	0.026	0.01	0.006	0.006	0	0.01	0	0	0	0	0	0	0	0.002	0	0.004	0.004	0.008	0.034	0.02	0.016	0.006	0.038	0.002	0.078	0	0.014	0	0.016	0	0	0.016	"noise"	0.208	""	""	"06/07/2015"	1436211349.199	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213554_199"	"noise"	0.1	0.2	40	0.46	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.018	0.002	0.002	0	0.002	0	0.002	0	0	0.004	0	0	0.01	0.004	0	0	0	0.006	0	0.01	0.008	0	0	0.006	0.004	0.008	0	0.014	0.002	0	0	0	0.002	0.054	0	0	0	0.002	0.012	0.012	0	0	0.008	0	0.006	0.036	0.006	0.032	0.028	0.23	0	0.008	0.014	0	0.006	0.008	0.012	0.078	0.018	0.044	0.01	0.01	0.028	0.008	0	0.008	0	0.008	0	0.002	0.008	0	0	0.008	0	0.002	0	0.006	0.008	0.008	0.014	0.01	0.006	0.004	0.022	0.002	0.074	0	0.008	0	0.008	0	0	0.02	"noise"	0.23	""	""	"06/07/2015"	1436211354.199	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213555_929"	"noise"	0	5	32	0.906	"Tetvir, Testes"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.028	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.004	0.004	0.004	0	0	0.004	0.006	0.006	0.016	0.012	0	0	0.002	0.008	0.004	0	0.01	0.002	0	0	0.004	0	0.064	0	0.004	0.004	0.002	0.002	0.006	0	0	0	0	0.004	0.012	0.004	0.02	0.01	0.194	0	0.01	0.014	0	0.006	0.014	0.012	0.108	0.028	0.018	0.006	0.002	0.024	0.01	0.006	0.004	0	0.01	0	0.002	0	0	0	0	0	0.002	0	0.004	0.006	0.01	0.032	0.03	0.016	0.004	0.036	0.002	0.082	0	0.014	0	0.016	0	0	0.018	"noise"	0.194	""	""	"06/07/2015"	1436211355.929	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213600_929"	"noise"	0	5	34	0.892	"Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.024	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.004	0.006	0.004	0	0	0.002	0.006	0.004	0.016	0.01	0	0	0.002	0.006	0.004	0	0.01	0.002	0	0	0.004	0	0.066	0	0.004	0.004	0.002	0.006	0.006	0	0	0	0	0.004	0.016	0.006	0.02	0.012	0.196	0	0.01	0.016	0	0.002	0.012	0.01	0.11	0.024	0.024	0.006	0.002	0.024	0.01	0.006	0.002	0	0.01	0	0.002	0.004	0	0	0.004	0	0.002	0	0.004	0.008	0.01	0.03	0.024	0.016	0.004	0.032	0.004	0.08	0	0.014	0	0.016	0	0	0.018	"noise"	0.196	""	""	"06/07/2015"	1436211360.929	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213605_929"	"noise"	0	2	33	0.824	"Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.026	0	0.002	0	0.002	0.002	0.004	0	0	0.002	0	0.004	0.004	0.004	0	0	0.006	0.004	0.002	0.014	0.006	0	0	0.002	0.006	0.01	0	0.012	0.002	0	0	0	0	0.066	0	0.002	0.004	0.002	0.004	0.006	0	0	0	0	0.008	0.014	0.004	0.02	0.018	0.232	0	0.01	0.008	0	0	0.01	0.006	0.106	0.026	0.022	0.006	0.004	0.026	0.008	0.006	0.004	0	0.012	0	0.002	0.004	0	0	0.002	0	0.002	0	0.004	0.006	0.01	0.03	0.024	0.016	0.004	0.026	0.002	0.07	0	0.016	0	0.016	0	0	0.018	"noise"	0.232	""	""	"06/07/2015"	1436211365.929	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213612_827"	"noise"	0	4.3	30	0.874	"Phanan, Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.032	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.004	0.004	0.006	0	0	0.004	0.006	0.004	0.014	0.01	0	0	0.002	0.008	0.01	0	0.008	0.002	0	0	0.004	0	0.06	0	0.004	0.006	0.002	0.002	0.006	0	0	0.002	0	0.006	0.012	0.004	0.02	0.01	0.212	0	0.01	0.012	0	0.006	0.012	0.012	0.118	0.026	0.02	0.004	0	0.022	0.008	0.008	0.006	0	0.008	0	0	0.002	0	0	0	0	0.002	0	0.004	0.002	0.008	0.032	0.026	0.016	0.006	0.028	0	0.076	0	0.016	0	0.016	0	0	0.016	"noise"	0.212	""	""	"06/07/2015"	1436211372.827	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213617_295"	"noise"	0	5	27	0.918	"Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.036	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.004	0.006	0.006	0	0	0.006	0.006	0.006	0.014	0.01	0	0	0.002	0.01	0.004	0	0.008	0.002	0	0	0.002	0	0.052	0	0.006	0.006	0.002	0.002	0.004	0	0	0.002	0	0.002	0.01	0.004	0.018	0.006	0.2	0	0.012	0.012	0	0.008	0.014	0.016	0.12	0.032	0.014	0.002	0.002	0.028	0.008	0.006	0.004	0	0.012	0	0	0	0	0	0	0	0.002	0	0.002	0.002	0.01	0.036	0.034	0.016	0.004	0.028	0.002	0.08	0	0.012	0	0.02	0	0	0.012	"noise"	0.2	""	""	"06/07/2015"	1436211377.295	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213622_295"	"noise"	0	5	32	0.912	"Tetvir"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.028	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.004	0.004	0.004	0	0	0.004	0.006	0.006	0.016	0.012	0	0	0.002	0.008	0.004	0	0.01	0.002	0	0	0.004	0	0.064	0	0.004	0.004	0.002	0.002	0.006	0	0	0	0	0.004	0.012	0.004	0.02	0.01	0.194	0	0.01	0.014	0	0.006	0.014	0.012	0.108	0.028	0.018	0.006	0.002	0.024	0.01	0.006	0.004	0	0.01	0	0.002	0	0	0	0	0	0.002	0	0.004	0.006	0.01	0.032	0.03	0.016	0.004	0.036	0.002	0.082	0	0.014	0	0.016	0	0	0.018	"noise"	0.194	""	""	"06/07/2015"	1436211382.295	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213627_295"	"noise"	0	5	27	0.846	"Tetvir, Phanan"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.036	0	0.002	0	0.002	0.004	0.004	0	0	0.002	0	0.004	0.006	0.006	0	0	0.006	0.006	0.004	0.014	0.006	0	0	0.002	0.01	0.004	0	0.008	0.002	0	0	0.002	0	0.052	0	0.006	0.006	0.002	0.002	0.004	0	0	0.002	0	0.002	0.01	0.004	0.018	0.006	0.214	0	0.012	0.012	0	0.008	0.012	0.016	0.124	0.034	0.016	0.002	0.004	0.028	0.008	0.006	0.004	0	0.012	0	0	0	0	0	0	0	0.002	0	0.002	0.002	0.008	0.036	0.02	0.016	0.006	0.03	0.002	0.076	0	0.012	0	0.02	0	0	0.012	"noise"	0.214	""	""	"06/07/2015"	1436211387.295	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213632_295"	"noise"	0.1	0.2	19	0.66	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.04	0	0.004	0.002	0.002	0.002	0.004	0	0	0.002	0	0.002	0	0.006	0	0	0.008	0.002	0.006	0.006	0.004	0	0	0.002	0.012	0.006	0	0.008	0.002	0	0	0	0.002	0.056	0	0	0.006	0.002	0.002	0.002	0	0	0.002	0	0.004	0.01	0.002	0.018	0.008	0.264	0	0.016	0.01	0	0.01	0.012	0.014	0.134	0.038	0.014	0.002	0.002	0.022	0.008	0.008	0.004	0	0.014	0	0	0	0	0	0	0	0.002	0	0.002	0	0.008	0.032	0.014	0.014	0.01	0.012	0	0.056	0	0.018	0	0.016	0	0	0.01	"noise"	0.264	""	""	"06/07/2015"	1436211392.295	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213634_824"	"noise"	0	2.4	9	0.574	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.05	0	0.004	0.002	0.002	0	0.004	0	0	0.002	0	0.002	0.002	0.006	0	0	0.006	0.008	0.008	0.002	0.006	0	0	0.002	0.024	0.004	0	0.006	0	0	0	0	0	0.042	0	0.01	0.002	0	0.002	0.002	0	0	0	0	0.002	0.01	0.002	0.016	0.006	0.238	0	0.012	0.006	0	0.008	0.012	0.014	0.128	0.052	0.016	0.002	0.004	0.022	0.008	0.004	0.006	0	0.016	0	0	0.002	0	0	0	0	0	0	0	0	0.006	0.032	0.018	0.014	0.03	0.01	0.002	0.068	0	0.012	0	0.016	0	0	0.008	"noise"	0.238	""	""	"06/07/2015"	1436211394.824	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213647_853"	"noise"	0.4	3.4	9	0.6	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.052	0	0.004	0.002	0.002	0	0.004	0	0	0.002	0	0.002	0.002	0.006	0	0	0.006	0.008	0.008	0.002	0.004	0	0	0.002	0.02	0.006	0	0.006	0	0	0	0	0	0.042	0	0.01	0.002	0	0.002	0.002	0	0	0	0	0.002	0.01	0.002	0.016	0.006	0.24	0	0.012	0.006	0	0.006	0.012	0.016	0.128	0.052	0.014	0.002	0.004	0.022	0.008	0.004	0.006	0	0.016	0	0	0	0	0	0	0	0	0	0	0	0.004	0.032	0.018	0.014	0.028	0.01	0.002	0.076	0	0.012	0	0.016	0	0	0.008	"noise"	0.24	""	""	"06/07/2015"	1436211407.853	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213655_167"	"noise"	0.3	3.8	10	0.624	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.052	0	0.004	0.002	0.002	0	0.004	0	0	0.002	0	0.002	0	0.006	0	0	0.006	0.01	0.008	0.002	0.004	0	0	0.002	0.014	0.006	0	0.006	0	0	0	0.002	0	0.046	0	0.01	0.002	0	0.002	0.002	0	0	0	0	0.002	0.008	0.002	0.016	0.006	0.246	0	0.012	0.006	0	0.008	0.012	0.016	0.13	0.048	0.014	0.002	0.004	0.022	0.008	0.004	0.006	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0.006	0.032	0.016	0.014	0.026	0.01	0.002	0.074	0	0.014	0	0.016	0	0	0.008	"noise"	0.246	""	""	"06/07/2015"	1436211415.167	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213704_699"	"noise"	0.5	1.2	9	0.286	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.044	0.002	0.004	0.002	0	0	0.002	0	0	0.002	0	0.002	0.004	0.006	0	0	0.006	0.008	0.006	0.004	0.006	0	0	0.002	0.03	0.014	0	0.006	0	0	0	0	0	0.04	0	0.01	0.002	0	0.004	0.002	0	0	0	0	0.002	0.01	0.002	0.018	0.008	0.204	0	0.014	0.006	0	0.006	0.01	0.024	0.128	0.058	0.012	0.002	0.002	0.024	0.01	0.006	0.008	0	0.012	0	0	0.004	0	0	0	0	0	0	0	0.002	0.004	0.032	0.018	0.016	0.02	0.008	0.002	0.082	0	0.016	0	0.016	0	0	0.006	"noise"	0.204	""	""	"06/07/2015"	1436211424.699	"noise"	0
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_213710_717"	"noise"	0	1.5	9	0.32	"piaf, Phogri"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.046	0	0.004	0.002	0	0	0.002	0	0	0.002	0	0.002	0.002	0.006	0	0	0.006	0.008	0.006	0.004	0.006	0	0	0.002	0.036	0.014	0	0.008	0	0	0	0	0	0.042	0	0.01	0.002	0	0.004	0.002	0	0	0	0	0.002	0.01	0.002	0.018	0.008	0.212	0	0.014	0.006	0	0.006	0.01	0.022	0.128	0.056	0.01	0.002	0.002	0.024	0.008	0.006	0.008	0	0.014	0	0	0.004	0	0	0	0	0	0	0	0.002	0.004	0.032	0.02	0.016	0.018	0.008	0.002	0.072	0	0.016	0	0.016	0	0	0.006	"noise"	0.212	""	""	"06/07/2015"	1436211430.717	"noise"	0
