"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antped"	"Antsor"	"Aposyl"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eumbor"	"Eupcha"	"Euptyr"	"Grycam"	"Hypsav"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipmad"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Pteger"	"Ptehey"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"ProbEsp_C2bs"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Cir461-2014-Pass2-Tron2-Chiro_0_00470_000"	"noise"	0.2	0.5	27	0.754	""	""	""	""	""	"582ae419783121000fce8b4e"	0.014	0	0	0	0.002	0.012	0.008	0.002	0	0	0	0.004	0.008	0	0.002	0.01	0.01	0.006	0.008	0.004	0.004	0	0.002	0	0.006	0.008	0	0	0.002	0	0	0.006	0	0.03	0	0.012	0	0	0	0	0	0	0.008	0	0	0.002	0	0.004	0.004	0.296	0	0.016	0.006	0	0.014	0.018	0.008	0.026	0.03	0.01	0.002	0.006	0.014	0.01	0.01	0.034	0	0.016	0.012	0.012	0.002	0	0.006	0	0	0	0	0.002	0.002	0.002	0.04	0.062	0	0.008	0.074	0	0.052	0	0.026	0.002	0	0	0	0.004	"noise"	0.296	""	""	2	2070	"noise"	0
"Cir461-2014-Pass2-Tron2-Chiro_0_00475_000"	"noise"	0	0.1	222	0.486	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0.002	0	0.004	0.002	0	0	0	0	0	0	0.004	0	0.002	0.006	0.002	0.014	0.004	0	0.008	0.002	0.002	0	0	0.008	0.002	0	0	0	0	0.002	0.002	0.018	0	0	0	0.006	0.008	0.008	0	0	0.01	0	0.008	0.01	0	0.016	0.008	0.378	0	0.002	0.012	0	0.004	0.004	0.008	0.04	0.012	0.018	0.002	0	0.022	0.008	0	0.016	0	0.01	0.004	0.022	0	0	0.002	0.002	0	0	0	0.066	0.004	0.02	0.016	0.068	0	0.002	0.022	0	0.038	0	0.008	0	0.002	0	0	0.026	"noise"	0.378	""	""	2	2075	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00025_000"	"noise"	0	0.4	204	0.81	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.002	0.002	0	0	0	0	0	0	0.002	0	0.002	0.008	0	0.012	0.002	0	0.01	0	0.002	0	0	0.01	0.002	0	0	0	0	0	0.002	0.024	0	0.002	0	0.006	0.004	0.004	0	0	0.012	0	0.008	0.01	0	0.012	0.01	0.396	0	0.004	0.008	0	0	0.002	0.006	0.022	0.014	0.016	0.002	0	0.026	0.008	0	0.016	0	0.004	0.004	0.024	0	0	0.002	0	0	0	0	0.054	0.004	0.022	0.014	0.074	0	0.004	0.034	0.002	0.058	0	0.006	0	0.002	0	0	0.02	"noise"	0.396	""	""	3	2425	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00070_000"	"noise"	0.2	0.5	30	0.514	"Tetvir, Phogri"	""	""	""	""	"582ae419783121000fce8b4e"	0.012	0	0.002	0	0.004	0.012	0.008	0.002	0.002	0	0	0.004	0.01	0	0.002	0.014	0.012	0.004	0.016	0.006	0.01	0.002	0.002	0.002	0.008	0.01	0	0	0.002	0	0	0.012	0	0.032	0	0.008	0	0	0.002	0	0	0	0.01	0	0.004	0.004	0	0.004	0.002	0.268	0	0.01	0.006	0	0.018	0.02	0.004	0.03	0.028	0.012	0.006	0.01	0.018	0.008	0.008	0.028	0	0.022	0.008	0.012	0	0	0.006	0	0	0	0	0	0.002	0.002	0.034	0.066	0	0.004	0.066	0	0.046	0	0.018	0.002	0.002	0	0	0.012	"noise"	0.268	""	""	3	2470	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00075_000"	"noise"	0	0.5	204	0.788	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.002	0.002	0	0	0	0	0	0	0.002	0	0.002	0.006	0	0.012	0.002	0	0.014	0	0.002	0	0	0.01	0.002	0	0	0	0	0	0.002	0.024	0	0.002	0	0.006	0.004	0.004	0	0	0.012	0	0.008	0.01	0	0.012	0.01	0.388	0	0.004	0.008	0	0	0.002	0.006	0.022	0.014	0.016	0.002	0	0.028	0.006	0	0.016	0	0.004	0.004	0.024	0	0	0.002	0	0	0	0	0.054	0.004	0.02	0.014	0.074	0	0.004	0.036	0.002	0.064	0	0.006	0	0.002	0	0	0.02	"noise"	0.388	""	""	3	2475	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00080_000"	"noise"	0.1	0.5	31	0.638	""	""	""	""	""	"582ae419783121000fce8b4e"	0.012	0	0	0	0.004	0.012	0.008	0.002	0.002	0	0	0.004	0.01	0	0.002	0.014	0.008	0.01	0.014	0.004	0.006	0	0.002	0	0.006	0.008	0	0	0.002	0	0	0.01	0	0.034	0	0.006	0	0	0	0	0	0	0.01	0	0.006	0.004	0	0.004	0.004	0.26	0	0.01	0.006	0	0.02	0.022	0.006	0.028	0.026	0.014	0.002	0.008	0.02	0.012	0.008	0.032	0	0.014	0.008	0.012	0	0	0.006	0	0	0	0	0.002	0.002	0.002	0.036	0.068	0	0.004	0.074	0	0.056	0	0.02	0.002	0.002	0	0	0.01	"noise"	0.26	""	""	3	2480	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00085_000"	"noise"	0.1	0.2	204	0.386	""	""	""	""	""	"582ae419783121000fce8b4e"	0.002	0	0.002	0	0.004	0.002	0	0	0	0	0	0	0.004	0	0.002	0.004	0.004	0.016	0.004	0	0.008	0.002	0.002	0	0	0.008	0.002	0	0	0	0	0.002	0.004	0.022	0	0	0	0.006	0.01	0.008	0	0	0.01	0	0.01	0.01	0	0.014	0.006	0.378	0	0.002	0.012	0	0.006	0.006	0.006	0.032	0.006	0.024	0	0	0.02	0.01	0	0.018	0	0.01	0.004	0.022	0	0	0.002	0.002	0	0	0	0.07	0.002	0.018	0.014	0.062	0	0.002	0.024	0	0.044	0	0.012	0	0.002	0	0	0.022	"noise"	0.378	""	""	3	2485	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00090_000"	"noise"	0.2	0.3	204	0.512	""	""	""	""	""	"582ae419783121000fce8b4e"	0.002	0	0	0	0.004	0.002	0	0	0	0	0	0	0.004	0	0.002	0.008	0.002	0.016	0.004	0	0.008	0	0.002	0	0	0.008	0.002	0	0	0	0	0.002	0.004	0.022	0	0	0	0.006	0.008	0.008	0	0	0.01	0	0.008	0.01	0	0.014	0.006	0.386	0	0.002	0.012	0	0.006	0.006	0.006	0.034	0.008	0.022	0	0	0.022	0.008	0	0.018	0	0.006	0.004	0.022	0	0	0.002	0.002	0	0	0	0.068	0.004	0.016	0.014	0.064	0	0.002	0.028	0	0.042	0	0.01	0	0.002	0	0	0.022	"noise"	0.386	""	""	3	2490	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00095_000"	"noise"	0	0.5	204	0.74	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.004	0.002	0	0	0	0	0	0	0.002	0	0.002	0.006	0	0.01	0.002	0	0.018	0	0.002	0	0	0.01	0.002	0	0	0	0	0	0.002	0.026	0	0.002	0	0.006	0.006	0.006	0	0	0.012	0	0.008	0.01	0	0.012	0.01	0.366	0	0.006	0.01	0	0	0.002	0.006	0.028	0.014	0.018	0.002	0	0.026	0.006	0	0.016	0	0.004	0.004	0.024	0	0	0.002	0	0	0	0	0.054	0.002	0.024	0.014	0.08	0	0.004	0.04	0.002	0.052	0	0.008	0	0.002	0	0	0.02	"noise"	0.366	""	""	3	2495	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00105_000"	"noise"	0.4	0.5	173	0.46	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.004	0.002	0	0	0	0	0	0	0.004	0	0.002	0.004	0.004	0.014	0.004	0	0.008	0.002	0.002	0	0.002	0.008	0.002	0	0	0	0	0.002	0.002	0.018	0	0	0	0.006	0.008	0.008	0	0	0.01	0	0.008	0.01	0	0.018	0.008	0.38	0	0.002	0.014	0	0.004	0.004	0.008	0.034	0.01	0.018	0.002	0	0.022	0.008	0	0.016	0	0.01	0.004	0.022	0	0	0.002	0.002	0	0	0	0.068	0.004	0.02	0.014	0.064	0	0.002	0.022	0	0.042	0	0.01	0	0.004	0	0	0.024	"noise"	0.38	""	""	3	2505	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00110_000"	"noise"	0	0.3	204	0.752	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.002	0.002	0	0	0	0	0	0	0.002	0	0.002	0.008	0	0.012	0.002	0	0.016	0	0.002	0	0	0.01	0.002	0	0	0	0	0	0.002	0.026	0	0.002	0	0.006	0.006	0.006	0	0	0.012	0	0.008	0.01	0	0.012	0.01	0.378	0	0.004	0.008	0	0	0.002	0.008	0.024	0.014	0.016	0.002	0	0.026	0.008	0	0.016	0	0.004	0.004	0.026	0	0	0.002	0	0	0	0	0.054	0.002	0.024	0.014	0.078	0	0.004	0.038	0.002	0.05	0	0.006	0	0.002	0	0	0.02	"noise"	0.378	""	""	3	2510	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00120_000"	"noise"	0.1	0.5	25	0.49	"Phogri, Tetvir, Testes"	""	""	""	""	"582ae419783121000fce8b4e"	0.016	0	0.002	0	0.004	0.012	0.006	0.002	0	0	0	0.002	0.008	0	0.002	0.006	0.01	0.006	0.016	0.006	0.012	0.004	0.002	0.002	0.01	0.008	0	0	0.002	0	0	0.01	0	0.026	0	0.008	0	0	0.002	0.002	0	0	0.006	0	0.004	0.002	0	0.004	0	0.274	0	0.014	0.012	0	0.018	0.02	0.006	0.04	0.03	0.006	0.004	0.006	0.018	0.006	0.01	0.024	0	0.024	0.016	0.014	0.002	0	0.004	0	0	0	0	0	0.002	0.002	0.034	0.066	0	0.004	0.044	0	0.046	0	0.038	0.002	0	0	0	0.012	"noise"	0.274	""	""	3	2520	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00125_000"	"noise"	0	0.5	204	0.782	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.002	0.002	0	0	0	0	0	0	0.002	0	0.002	0.006	0	0.012	0.002	0	0.014	0	0.002	0	0	0.01	0.002	0	0	0	0	0	0.002	0.022	0	0.002	0	0.006	0.004	0.004	0	0	0.012	0	0.008	0.01	0	0.012	0.01	0.386	0	0.006	0.008	0	0	0.002	0.006	0.022	0.014	0.016	0.002	0	0.028	0.006	0	0.016	0	0.004	0.004	0.024	0	0	0.002	0	0	0	0	0.054	0.004	0.02	0.014	0.074	0	0.004	0.036	0.002	0.064	0	0.008	0	0.002	0	0	0.02	"noise"	0.386	""	""	3	2525	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00130_000"	"noise"	0	0.3	204	0.734	"Phogri"	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.004	0.002	0	0	0	0	0	0	0.002	0	0.002	0.008	0	0.01	0.002	0	0.016	0	0.002	0	0	0.01	0.002	0	0	0	0	0	0.002	0.026	0	0.002	0	0.006	0.006	0.006	0	0	0.012	0	0.008	0.01	0	0.012	0.01	0.37	0	0.004	0.01	0	0	0.002	0.008	0.026	0.014	0.018	0.002	0	0.028	0.008	0	0.016	0	0.004	0.004	0.026	0	0	0.002	0	0	0	0	0.054	0.002	0.024	0.014	0.08	0	0.004	0.038	0.002	0.048	0	0.006	0	0.002	0	0	0.02	"noise"	0.37	""	""	3	2530	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00135_000"	"noise"	0	0.4	30	0.69	""	""	""	""	""	"582ae419783121000fce8b4e"	0.014	0	0	0	0.004	0.012	0.01	0.002	0.002	0	0	0.004	0.008	0	0.002	0.012	0.01	0.004	0.01	0.004	0.008	0	0.002	0	0.006	0.008	0	0	0.002	0	0	0.01	0	0.032	0	0.012	0	0	0	0	0	0	0.008	0	0.004	0.004	0	0.004	0.004	0.272	0	0.014	0.006	0	0.016	0.022	0.006	0.024	0.032	0.012	0.002	0.01	0.018	0.012	0.008	0.034	0	0.016	0.008	0.012	0	0	0.006	0	0	0	0	0.002	0.002	0.002	0.034	0.068	0	0.004	0.078	0	0.05	0	0.02	0.002	0.002	0	0	0.004	"noise"	0.272	""	""	3	2535	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00140_000"	"noise"	0.4	0.5	204	0.72	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.004	0.002	0	0	0	0	0	0	0.002	0	0.002	0.006	0	0.01	0.002	0	0.014	0	0.002	0	0	0.01	0.002	0	0	0	0	0	0.002	0.022	0	0.002	0	0.006	0.006	0.006	0	0	0.012	0	0.008	0.01	0	0.012	0.01	0.368	0	0.004	0.012	0	0	0.004	0.008	0.03	0.014	0.02	0.002	0	0.026	0.01	0	0.016	0	0.004	0.004	0.028	0	0	0.002	0	0	0	0	0.056	0.002	0.026	0.014	0.074	0	0.004	0.038	0.002	0.048	0	0.006	0	0.002	0	0	0.02	"noise"	0.368	""	""	3	2540	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00145_000"	"noise"	0	0.5	204	0.656	"Tetvir, Phogri"	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.004	0.002	0	0	0	0	0	0	0.004	0	0.002	0.006	0	0.012	0.002	0	0.016	0	0.002	0	0	0.008	0.002	0	0	0	0	0	0.002	0.022	0	0	0	0.006	0.006	0.008	0	0	0.012	0	0.008	0.01	0	0.012	0.01	0.358	0	0.006	0.012	0	0.004	0.004	0.006	0.034	0.01	0.016	0.002	0	0.026	0.006	0	0.016	0	0.004	0.004	0.02	0	0	0.002	0	0	0	0	0.06	0.002	0.022	0.016	0.086	0	0.002	0.038	0.002	0.05	0	0.008	0	0.002	0	0	0.022	"noise"	0.358	""	""	3	2545	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00150_000"	"noise"	0	0.5	25	0.674	"Phogri"	""	""	""	""	"582ae419783121000fce8b4e"	0.018	0	0	0	0.004	0.012	0.008	0.002	0	0	0	0.002	0.006	0	0.002	0.006	0.008	0.006	0.014	0.004	0.012	0	0.002	0	0.006	0.006	0	0	0.002	0	0	0.006	0	0.028	0	0.012	0	0	0	0	0	0	0.006	0	0.004	0.002	0	0.004	0.002	0.284	0	0.018	0.012	0	0.014	0.022	0.008	0.034	0.032	0.008	0.002	0.006	0.016	0.008	0.01	0.03	0	0.018	0.014	0.014	0.002	0	0.006	0	0	0	0	0.002	0.002	0.002	0.036	0.064	0	0.004	0.06	0	0.044	0	0.036	0.002	0	0	0	0.006	"noise"	0.284	""	""	3	2550	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00155_000"	"noise"	0	0.4	167	0.606	"Phogri"	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0.002	0	0.004	0.002	0	0	0	0	0	0	0.006	0	0.002	0.01	0	0.012	0.004	0	0.014	0	0.002	0	0	0.008	0.002	0	0	0	0	0	0.002	0.024	0	0	0	0.006	0.006	0.008	0	0	0.014	0	0.008	0.01	0	0.012	0.01	0.364	0	0.002	0.012	0	0.004	0.004	0.006	0.032	0.014	0.016	0.002	0	0.028	0.008	0	0.016	0	0.006	0.004	0.018	0	0	0.002	0.002	0	0	0	0.06	0.002	0.022	0.016	0.08	0	0.002	0.028	0	0.044	0	0.008	0	0.002	0	0	0.024	"noise"	0.364	""	""	3	2555	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00160_000"	"noise"	0	0.2	68	0.47	"Leppun"	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0.002	0	0.006	0.004	0	0.002	0	0	0	0	0.01	0	0.002	0.006	0.004	0.01	0.006	0.002	0.004	0.002	0.002	0.002	0.002	0.012	0.002	0	0	0	0	0.004	0.004	0.026	0	0	0	0.01	0.014	0.016	0	0	0.016	0	0.016	0.018	0	0.03	0.012	0.324	0	0.002	0.002	0	0.006	0.004	0.01	0.038	0.012	0.022	0.014	0.006	0.014	0.012	0.002	0.018	0	0.012	0.004	0.014	0.002	0	0.004	0.002	0	0	0	0.012	0.01	0.008	0.026	0.052	0	0.004	0.03	0	0.036	0	0.012	0	0.006	0	0	0.03	"noise"	0.324	""	""	3	2560	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00165_000"	"noise"	0	0.4	27	0.67	""	""	""	""	""	"582ae419783121000fce8b4e"	0.016	0	0	0	0.004	0.012	0.008	0.002	0	0	0	0.004	0.006	0	0.002	0.008	0.01	0.006	0.01	0.004	0.01	0	0.002	0	0.006	0.008	0	0	0.002	0	0	0.006	0	0.028	0	0.012	0	0	0	0	0	0	0.008	0	0.004	0.002	0	0.004	0.004	0.278	0	0.018	0.008	0	0.016	0.02	0.008	0.032	0.028	0.01	0.002	0.008	0.016	0.01	0.01	0.034	0	0.018	0.012	0.012	0.002	0	0.006	0	0	0	0	0.002	0.002	0.002	0.04	0.068	0	0.004	0.066	0	0.044	0	0.028	0.002	0	0	0	0.006	"noise"	0.278	""	""	3	2565	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00170_000"	"noise"	0	0.5	204	0.638	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.004	0.002	0	0	0	0	0	0	0.004	0	0.002	0.008	0	0.012	0.002	0	0.016	0	0.002	0	0	0.008	0.002	0	0	0	0	0	0.002	0.024	0	0	0	0.006	0.006	0.008	0	0	0.012	0	0.008	0.01	0	0.012	0.01	0.362	0	0.002	0.012	0	0.004	0.004	0.006	0.03	0.01	0.016	0.002	0	0.026	0.006	0	0.016	0	0.004	0.004	0.02	0	0	0.002	0.002	0	0	0	0.06	0.002	0.02	0.016	0.086	0	0.002	0.038	0.002	0.05	0	0.008	0	0.002	0	0	0.022	"noise"	0.362	""	""	3	2570	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00175_000"	"noise"	0.2	0.3	204	0.54	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.004	0.002	0	0	0	0	0	0	0.004	0	0.002	0.008	0	0.012	0.004	0	0.008	0	0.002	0	0	0.008	0.002	0	0	0	0	0.002	0.002	0.024	0	0	0	0.006	0.008	0.008	0	0	0.01	0	0.008	0.01	0	0.014	0.01	0.38	0	0.002	0.012	0	0.004	0.004	0.008	0.036	0.012	0.02	0.002	0	0.022	0.008	0	0.016	0	0.008	0.004	0.022	0	0	0.002	0.002	0	0	0	0.066	0.004	0.018	0.016	0.068	0	0.002	0.026	0	0.038	0	0.008	0	0.002	0	0	0.026	"noise"	0.38	""	""	3	2575	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00195_000"	"noise"	0.4	0.5	127	0.524	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.004	0.002	0	0	0	0	0	0	0.004	0	0.002	0.008	0	0.014	0.004	0	0.004	0	0.002	0	0	0.006	0.002	0	0	0	0	0.002	0.002	0.026	0	0	0	0.006	0.008	0.008	0	0	0.01	0	0.008	0.01	0	0.014	0.01	0.376	0	0.002	0.012	0	0.004	0.004	0.008	0.038	0.012	0.02	0.002	0	0.022	0.008	0	0.016	0	0.008	0.004	0.022	0	0	0.002	0.002	0	0	0	0.066	0.004	0.024	0.016	0.066	0	0.002	0.026	0	0.036	0	0.008	0	0.002	0	0	0.028	"noise"	0.376	""	""	3	2595	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00200_000"	"noise"	0	0.5	17	0.78	"Tetvir"	""	""	""	""	"582ae419783121000fce8b4e"	0.018	0	0.004	0	0	0.012	0.006	0.002	0	0	0	0.002	0.008	0.004	0.002	0.006	0.008	0.008	0.012	0.002	0.004	0	0.002	0	0.008	0.006	0	0	0.002	0	0	0	0	0.032	0	0.014	0	0	0	0	0	0	0.004	0	0	0.002	0	0.002	0.002	0.312	0	0.016	0.01	0	0.01	0.02	0.008	0.022	0.044	0.008	0.002	0.008	0.016	0.006	0.012	0.024	0	0.018	0.01	0.014	0.002	0.002	0.002	0	0	0.002	0	0.002	0	0	0.032	0.064	0	0.008	0.058	0	0.06	0	0.028	0.002	0.002	0	0	0.004	"noise"	0.312	""	""	3	2600	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00205_000"	"noise"	0	0.3	30	0.532	"Phogri, Confus"	""	""	""	""	"582ae419783121000fce8b4e"	0.012	0	0.002	0	0.004	0.012	0.008	0.002	0.002	0	0	0.004	0.01	0	0.002	0.014	0.01	0.004	0.016	0.006	0.008	0.002	0.002	0.002	0.008	0.01	0	0	0.002	0	0	0.012	0	0.034	0	0.008	0	0	0.002	0	0	0	0.01	0	0.004	0.004	0	0.004	0.002	0.268	0	0.01	0.006	0	0.02	0.02	0.006	0.028	0.028	0.012	0.006	0.01	0.018	0.008	0.008	0.028	0	0.022	0.008	0.012	0	0	0.008	0	0	0	0	0	0	0.002	0.034	0.066	0	0.004	0.066	0	0.046	0	0.018	0.002	0.002	0	0	0.012	"noise"	0.268	""	""	3	2605	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00230_000"	"noise"	0.4	0.5	37	0.544	""	""	""	""	""	"582ae419783121000fce8b4e"	0.008	0	0.002	0	0.006	0.01	0	0.002	0.002	0	0	0.002	0.01	0	0.002	0.012	0.004	0.004	0.012	0.004	0.004	0	0.002	0.004	0	0.01	0.002	0	0.002	0	0	0.01	0	0.034	0	0.002	0	0.004	0.008	0.002	0	0	0.014	0	0.008	0.004	0	0.012	0.006	0.296	0	0.002	0.004	0	0.014	0.012	0.008	0.034	0.02	0.022	0.012	0.01	0.01	0.008	0.002	0.026	0	0.012	0.008	0.014	0	0	0.014	0.006	0	0	0	0.006	0.002	0.002	0.03	0.054	0	0.004	0.062	0.002	0.046	0	0.018	0.002	0.002	0	0	0.028	"noise"	0.296	""	""	3	2630	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00235_000"	"noise"	0	0.3	23	0.706	""	""	""	""	""	"582ae419783121000fce8b4e"	0.018	0	0.002	0	0.004	0.012	0.008	0.002	0	0	0	0.002	0.006	0	0.002	0.01	0.008	0.004	0.012	0.004	0.006	0	0.002	0	0.006	0.006	0	0	0.002	0	0	0.004	0	0.028	0	0.012	0	0	0	0	0	0	0.006	0	0	0.002	0	0.004	0.002	0.292	0	0.018	0.012	0	0.012	0.024	0.008	0.036	0.034	0.008	0.002	0.004	0.02	0.008	0.01	0.028	0	0.016	0.016	0.014	0.002	0	0.006	0	0	0	0	0.002	0	0.002	0.038	0.064	0	0.006	0.058	0	0.046	0	0.034	0.002	0	0	0	0.004	"noise"	0.292	""	""	3	2635	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00240_000"	"noise"	0.4	0.5	126	0.27	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0.002	0	0	0.008	0.004	0	0	0	0	0	0	0.004	0	0.002	0.004	0.002	0.02	0.008	0	0.004	0.002	0.002	0.002	0.002	0.004	0.002	0.002	0	0	0	0.002	0.002	0.02	0.002	0	0	0.006	0.012	0.008	0	0	0.008	0	0.014	0.016	0	0.026	0.008	0.342	0	0.002	0.01	0	0.004	0.004	0.01	0.036	0.008	0.014	0.002	0	0.024	0.012	0	0.016	0	0.01	0.004	0.02	0.002	0	0.002	0.002	0	0	0	0.078	0.004	0.024	0.012	0.048	0	0.004	0.018	0	0.052	0	0.01	0	0.002	0	0	0.022	"noise"	0.342	""	""	3	2640	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00245_000"	"noise"	0	0.5	27	0.608	"Tetvir"	""	""	""	""	"582ae419783121000fce8b4e"	0.016	0	0.002	0	0.004	0.012	0.008	0.002	0	0	0	0.004	0.014	0	0.002	0.008	0.01	0.008	0.012	0.004	0.012	0	0.002	0	0.008	0.008	0	0	0.002	0	0	0.006	0	0.028	0	0.008	0	0	0	0	0	0	0.008	0	0.004	0.002	0	0.004	0.002	0.28	0	0.014	0.008	0	0.018	0.02	0.008	0.034	0.03	0.01	0.002	0.006	0.016	0.01	0.01	0.032	0	0.02	0.012	0.012	0.002	0	0.008	0	0	0	0	0	0	0.002	0.04	0.064	0	0.004	0.054	0	0.048	0	0.028	0.002	0	0	0	0.006	"noise"	0.28	""	""	3	2645	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00260_000"	"noise"	0.1	0.5	204	0.73	""	""	""	""	""	"582ae419783121000fce8b4e"	0.008	0	0	0	0.006	0.002	0	0	0	0	0	0	0.002	0	0	0.008	0	0.012	0.002	0	0.018	0	0.002	0	0	0.02	0.002	0	0	0	0	0	0.002	0.018	0	0.002	0	0.006	0.004	0.006	0	0	0.014	0	0.008	0.01	0	0.012	0.004	0.36	0	0.006	0.01	0	0	0	0.008	0.026	0.012	0.04	0.006	0.002	0.028	0.008	0	0.016	0	0.004	0.004	0.024	0	0	0.002	0	0	0	0	0.05	0.002	0.02	0.014	0.074	0	0.002	0.034	0.002	0.05	0	0.008	0	0.002	0	0	0.018	"noise"	0.36	""	""	3	2660	"noise"	0
"Cir461-2014-Pass2-Tron3-Chiro_0_00265_000"	"noise"	0	0.5	204	0.732	""	""	""	""	""	"582ae419783121000fce8b4e"	0.004	0	0	0	0.004	0.002	0	0	0	0	0	0	0.002	0	0.002	0.006	0	0.01	0.002	0	0.018	0	0.002	0	0	0.01	0.002	0	0	0	0	0	0.002	0.024	0	0.002	0	0.006	0.006	0.006	0	0	0.012	0	0.008	0.01	0	0.012	0.01	0.362	0	0.006	0.01	0	0	0.002	0.006	0.03	0.014	0.018	0.002	0	0.026	0.006	0	0.016	0	0.004	0.004	0.024	0	0	0.002	0	0	0	0	0.054	0.002	0.024	0.014	0.082	0	0.004	0.04	0.002	0.054	0	0.008	0	0.002	0	0	0.02	"noise"	0.362	""	""	3	2665	"noise"	0
