"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antped"	"Antsor"	"Aposyl"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eumbor"	"Eupcha"	"Euptyr"	"Grycam"	"Hypsav"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipmad"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Pteger"	"Ptehey"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"ProbEsp_C2bs"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Cir440730-2016-Pass2-Tron10-Chiro_1_00164_937"	"noise"	0	0.5	163	0.62	""	""	""	""	""	"57baf418ec17be000eea34ba"	0.02	0	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0	0.004	0.002	0.01	0	0.004	0.014	0	0	0	0.006	0.002	0	0.004	0	0	0	0.002	0	0.014	0	0.002	0.002	0	0.012	0.012	0	0	0.012	0	0.004	0.016	0	0.016	0.028	0.438	0	0.006	0.022	0	0.002	0.006	0	0.05	0.006	0.02	0.002	0	0.036	0.002	0	0	0	0.004	0	0.01	0.002	0	0	0	0	0	0.002	0.048	0.002	0.024	0	0.068	0	0	0.006	0.002	0.042	0	0	0	0	0	0	0.01	"noise"	0.438	""	""	10	9101	"noise"	0
"Cir440730-2016-Pass2-Tron10-Chiro_1_00169_935"	"noise"	0	0.5	162	0.728	""	""	""	""	""	"57baf418ec17be000eea34ba"	0.022	0	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0	0.004	0.002	0.008	0	0.004	0.016	0	0	0	0.006	0	0	0.004	0	0	0	0.002	0	0.014	0	0.002	0.002	0	0.01	0.012	0	0	0.012	0	0.004	0.014	0	0.01	0.032	0.424	0	0.008	0.022	0	0.002	0.006	0	0.044	0.006	0.024	0.002	0	0.056	0.002	0	0.002	0	0.002	0	0.012	0.002	0	0	0	0	0	0.002	0.044	0.004	0.024	0	0.066	0	0.002	0.006	0.006	0.04	0	0	0	0	0	0	0.008	"noise"	0.424	""	""	10	9104	"noise"	0
"Cir440730-2016-Pass2-Tron10-Chiro_1_00174_933"	"noise"	0	0.5	133	0.646	""	""	""	""	""	"57baf418ec17be000eea34ba"	0.02	0	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0	0.004	0.002	0.01	0	0.004	0.012	0	0	0	0.006	0.002	0	0.004	0	0	0	0.002	0	0.016	0	0.002	0.002	0	0.012	0.012	0	0	0.01	0	0.004	0.016	0	0.018	0.028	0.438	0	0.006	0.02	0	0.002	0.006	0	0.056	0.008	0.02	0.002	0.002	0.036	0.002	0	0.002	0	0.002	0	0.012	0.002	0	0	0	0	0	0.002	0.05	0.002	0.024	0	0.058	0	0	0.006	0.004	0.04	0	0	0	0	0	0	0.008	"noise"	0.438	""	""	10	9107	"noise"	0
"Cir440730-2016-Pass2-Tron10-Chiro_1_00179_931"	"noise"	0	0.5	147	0.564	""	""	""	""	""	"57baf418ec17be000eea34ba"	0.018	0	0	0	0.002	0	0	0	0	0	0	0	0.004	0	0	0.004	0.002	0.01	0	0.004	0.01	0	0	0	0.006	0.004	0	0.004	0	0	0	0.002	0	0.012	0	0.002	0	0	0.012	0.014	0	0	0.012	0	0.006	0.016	0	0.018	0.028	0.444	0	0.006	0.022	0	0.002	0.004	0	0.05	0.006	0.026	0.002	0	0.03	0.004	0	0	0	0.004	0	0.01	0.002	0	0	0	0	0	0.002	0.052	0	0.024	0	0.06	0	0	0.004	0.002	0.042	0	0	0	0	0	0	0.012	"noise"	0.444	""	""	10	9110	"noise"	0
"Cir440730-2016-Pass2-Tron10-Chiro_1_00184_930"	"noise"	0	0.5	139	0.608	""	""	""	""	""	"57baf418ec17be000eea34ba"	0.02	0	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0	0.004	0.002	0.01	0	0.004	0.012	0	0	0	0.006	0.002	0	0.004	0	0	0	0.002	0	0.016	0	0.002	0.002	0	0.012	0.012	0	0	0.012	0	0.004	0.016	0	0.018	0.028	0.442	0	0.006	0.022	0	0.002	0.006	0	0.054	0.006	0.02	0.002	0	0.036	0.002	0	0	0	0.004	0	0.01	0.002	0	0	0	0	0	0.002	0.048	0.002	0.024	0	0.058	0	0	0.006	0.002	0.042	0	0	0	0	0	0	0.01	"noise"	0.442	""	""	10	9114	"noise"	0
"Cir440730-2016-Pass2-Tron10-Chiro_1_00189_928"	"noise"	0	0.5	142	0.548	""	""	""	""	""	"57baf418ec17be000eea34ba"	0.018	0	0	0	0.002	0	0	0	0	0	0	0	0.004	0	0	0.004	0.002	0.01	0	0.004	0.008	0	0	0	0.006	0.004	0	0.004	0	0	0	0.002	0	0.012	0	0.002	0	0	0.012	0.014	0	0	0.012	0	0.006	0.016	0	0.018	0.028	0.446	0	0.006	0.022	0	0.002	0.004	0	0.054	0.006	0.026	0.002	0	0.03	0.004	0	0	0	0.004	0	0.01	0.002	0	0	0	0	0	0.002	0.054	0	0.022	0	0.06	0	0	0.004	0.002	0.04	0	0	0	0	0	0	0.01	"noise"	0.446	""	""	10	9117	"noise"	0
"Cir440730-2016-Pass2-Tron10-Chiro_1_00194_926"	"noise"	0	0.5	141	0.636	""	""	""	""	""	"57baf418ec17be000eea34ba"	0.02	0	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0	0.004	0.002	0.01	0	0.004	0.012	0	0	0	0.006	0.002	0	0.004	0	0	0	0.002	0	0.014	0	0.002	0.002	0	0.012	0.012	0	0	0.01	0	0.004	0.016	0	0.018	0.028	0.434	0	0.006	0.022	0	0.002	0.006	0	0.056	0.008	0.02	0.002	0.002	0.036	0.002	0	0.002	0	0.002	0	0.012	0.002	0	0	0	0	0	0.002	0.048	0.002	0.022	0	0.066	0	0	0.006	0.004	0.04	0	0	0	0	0	0	0.008	"noise"	0.434	""	""	10	9120	"noise"	0
"Cir440730-2016-Pass2-Tron10-Chiro_1_00199_924"	"noise"	0	0.5	151	0.61	""	""	""	""	""	"57baf418ec17be000eea34ba"	0.02	0	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0	0.004	0.002	0.01	0	0.004	0.014	0	0	0	0.006	0.002	0	0.004	0	0	0	0.002	0	0.014	0	0.002	0.002	0	0.012	0.012	0	0	0.012	0	0.004	0.016	0	0.018	0.028	0.438	0	0.006	0.022	0	0.002	0.006	0	0.05	0.006	0.02	0.002	0	0.036	0.002	0	0	0	0.004	0	0.01	0.002	0	0	0	0	0	0.002	0.048	0.002	0.024	0	0.066	0	0	0.006	0.002	0.042	0	0	0	0	0	0	0.01	"noise"	0.438	""	""	10	9123	"noise"	0
"Cir440730-2016-Pass2-Tron10-Chiro_1_00204_922"	"noise"	0	0.5	55	0.596	""	""	""	""	""	"57baf418ec17be000eea34ba"	0.02	0	0	0	0.002	0	0	0	0	0	0	0	0.008	0	0	0.002	0.002	0.002	0.002	0.004	0.01	0	0	0	0.01	0.008	0.002	0.01	0	0	0	0.002	0.004	0.022	0	0.004	0	0	0.02	0.034	0.002	0	0.014	0	0.012	0.014	0	0.03	0.05	0.408	0	0.01	0.008	0	0.002	0.008	0	0.048	0.008	0.032	0.01	0.002	0.038	0.004	0	0	0	0.006	0	0.004	0.004	0	0	0.004	0	0	0.002	0.008	0.008	0.004	0.002	0.028	0	0.002	0.006	0.002	0.038	0	0	0	0	0	0	0.014	"noise"	0.408	""	""	10	9126	"noise"	0
"Cir440730-2016-Pass2-Tron10-Chiro_1_00209_920"	"noise"	0	0.5	82	0.508	""	""	""	""	""	"57baf418ec17be000eea34ba"	0.02	0	0	0	0.002	0	0	0	0	0	0	0	0.01	0	0	0.004	0.002	0.004	0.002	0.006	0.008	0	0	0	0.01	0.01	0	0.01	0.002	0	0	0.004	0.004	0.022	0	0.004	0.002	0.002	0.024	0.034	0.002	0	0.006	0	0.014	0.022	0	0.03	0.036	0.4	0	0.008	0.008	0	0.002	0.006	0	0.05	0.004	0.034	0.01	0.002	0.032	0.006	0	0	0	0.006	0	0.006	0.004	0	0	0.002	0	0	0.002	0.014	0.008	0.01	0	0.026	0	0.002	0.006	0.002	0.044	0	0	0	0	0	0	0.01	"noise"	0.4	""	""	10	9129	"noise"	0
