"nom du fichier"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_taxon"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Cir464-2016-Pass2-Tron10-Chiro_0_00215_000"	0	0.5	157	"noise"	0.88	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.88	""	""	10	8215	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00220_000"	0	0.5	156	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8220	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00220_000"	0.1	0.2	36	"Pipkuh"	0.05	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.05	""	""	10	8220	"Pipkuh"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00225_000"	0	0.5	157	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8225	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00225_000"	0.4	0.5	30	"Phogri"	0.05	"Tetvir"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.05	""	""	10	8225	"Phogri"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00230_000"	0	0.5	172	"noise"	0.92	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.92	""	""	10	8230	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00230_000"	0	0.4	31	"Confus"	0.06	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.06	""	""	10	8230	"Confus"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00235_000"	0	0.5	172	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8235	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00240_000"	0	0.5	171	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	10	8240	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00245_000"	0	0.5	169	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8245	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00250_000"	0	0.5	178	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8250	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00250_000"	0.2	0.4	66	"Myonat"	0.03	"Tetvir, Pippip"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	10	8250	"Myonat"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00255_000"	0	0.5	174	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	10	8255	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00255_000"	0.1	0.2	22	"Tetvir"	0.02	"Plaint, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	10	8255	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00260_000"	0	0.5	158	"noise"	0.92	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.92	""	""	10	8260	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00260_000"	0	0.5	32	"Phogri"	0.03	"Tetvir, Pippip"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	10	8260	"Phogri"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00265_000"	0	0.5	174	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8265	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00265_000"	0	0.1	46	"Pippip"	0.21	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.21	""	""	10	8265	"Pippip"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00265_000"	0.1	0.4	29	"Phogri"	0.03	"Tetvir, Roeroe"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	10	8265	"Phogri"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00270_000"	0	0.5	135	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	10	8270	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00270_000"	0.4	0.5	73	"Pippip"	0.03	"Tetvir, Pipkuh"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	10	8270	"Pippip"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00275_000"	0	0.5	158	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8275	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00275_000"	0	0.1	87	"Roeroe"	0.06	"Phogri"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.06	""	""	10	8275	"Roeroe"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00280_000"	0	0.5	137	"noise"	0.96	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.96	""	""	10	8280	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00280_000"	0.2	0.3	37	"Pipkuh"	0.05	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.05	""	""	10	8280	"Pipkuh"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00285_000"	0	0.5	187	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	10	8285	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00285_000"	0.1	0.2	23	"Phogri"	0.05	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.05	""	""	10	8285	"Phogri"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00290_000"	0	0.5	155	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8290	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00295_000"	0	0.5	174	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	10	8295	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00295_000"	0	0.2	30	"Phogri"	0.03	"Tetvir"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	10	8295	"Phogri"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00300_000"	0	0.5	172	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8300	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00305_000"	0	0.5	169	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	10	8305	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00305_000"	0.1	0.4	58	"Tetvir"	0.02	"Pippip, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	10	8305	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00310_000"	0	0.5	154	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	10	8310	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00310_000"	0	0.5	30	"Tetvir"	0.02	"Pippip, Phogri, Confus, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	10	8310	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00315_000"	0	0.5	158	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	10	8315	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00320_000"	0	0.5	173	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	10	8320	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00320_000"	0	0.2	33	"Tetvir"	0.03	"Pippip, Phogri"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	10	8320	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00325_000"	0	0.5	174	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	10	8325	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00330_000"	0	0.5	172	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8330	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00330_000"	0	0.2	26	"Tetvir"	0.02	"Roeroe, Phogri, Isopyr, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	10	8330	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00335_000"	0	0.5	173	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8335	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00335_000"	0.1	0.2	43	"Pippip"	0.8	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.8	""	""	10	8335	"Pippip"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00340_000"	0	0.5	174	"noise"	0.96	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.96	""	""	10	8340	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00345_000"	0	0.5	170	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	10	8345	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00350_000"	0	0.5	162	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	10	8350	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00350_000"	0.3	0.5	34	"Confus"	0.04	"Tetvir, Phogri"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.04	""	""	10	8350	"Confus"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00355_000"	0	0.5	187	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8355	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00355_000"	0.4	0.5	68	"Yerray"	0.02	"Tetvir, Pippip, Phogri, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	10	8355	"Yerray"	0
"Cir464-2016-Pass2-Tron10-Chiro_0_00360_000"	0	0.1	173	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	10	8360	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00000_000"	0	0.5	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8000	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00000_000"	0.4	0.5	41	"Pipkuh"	0.08	"Pipnat"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.08	""	""	10	8000	"Pipkuh"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00005_000"	0	0.3	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8005	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00005_000"	0.1	0.2	43	"Pipkuh"	0.37	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.37	""	""	10	8005	"Pipkuh"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00010_000"	0.4	0.5	154	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	10	8010	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00010_000"	0.4	0.5	10	"Tetvir"	0.81	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.81	""	""	10	8010	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00015_000"	0	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8015	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00020_000"	0	0.5	153	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8020	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00025_000"	0	0.5	154	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	10	8025	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00035_000"	0	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8035	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00040_000"	0	0.5	153	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8040	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00040_000"	0.2	0.4	11	"Tetvir"	0.73	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.73	""	""	10	8040	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00045_000"	0	0.5	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8045	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00045_000"	0	0.1	23	"Phogri"	0.04	"Tetvir, Roeroe"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.04	""	""	10	8045	"Phogri"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00050_000"	0	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8050	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00055_000"	0	0.5	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8055	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00055_000"	0.2	0.4	19	"Tetvir"	0.18	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.18	""	""	10	8055	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00060_000"	0	0.5	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8060	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00060_000"	0.1	0.2	38	"Leppun"	0.04	"Tetvir"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.04	""	""	10	8060	"Leppun"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00065_000"	0	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8065	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00070_000"	0	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8070	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00075_000"	0	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8075	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00075_000"	0.3	0.4	21	"Tetvir"	0.41	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.41	""	""	10	8075	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00080_000"	0	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8080	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00080_000"	0	0.1	22	"Tetvir"	0.23	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.23	""	""	10	8080	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00085_000"	0	0.5	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8085	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00090_000"	0.2	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8090	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00095_000"	0	0.5	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8095	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00100_000"	0	0.5	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8100	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00100_000"	0	0.1	10	"Tetvir"	0.34	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.34	""	""	10	8100	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00100_000"	0.1	0.3	17	"Plaaff"	0.04	"Phogri, Phanan"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.04	""	""	10	8100	"Plaaff"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00105_000"	0	0.4	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8105	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00110_000"	0.3	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8110	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00115_000"	0	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8115	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00115_000"	0.3	0.4	16	"Tetvir"	0.23	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.23	""	""	10	8115	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00120_000"	0	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8120	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00120_000"	0	0.1	17	"Tetvir"	0.03	"Phogri, Phanan"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	10	8120	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00125_000"	0	0.5	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8125	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00125_000"	0.3	0.4	36	"Tetvir"	0.02	"Testes, Pipkuh, Leppun, Inssp5, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	10	8125	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00135_000"	0.3	0.5	154	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	10	8135	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00135_000"	0.3	0.4	46	"Pippip"	0.8	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.8	""	""	10	8135	"Pippip"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00135_000"	0.4	0.5	20	"Tetvir"	0.35	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.35	""	""	10	8135	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00135_000"	0.4	0.5	19	"Phogri"	0.03	"Phanan"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	10	8135	"Phogri"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00140_000"	0	0.5	154	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	10	8140	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00140_000"	0	0.5	45	"Pippip"	0.96	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.96	""	""	10	8140	"Pippip"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00145_000"	0	0.5	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8145	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00145_000"	0	0.5	47	"Pippip"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	10	8145	"Pippip"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00150_000"	0	0.5	154	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8150	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00150_000"	0.1	0.4	45	"Pippip"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	10	8150	"Pippip"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00150_000"	0.1	0.2	17	"Phogri"	0.04	"Tetvir, Phanan"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.04	""	""	10	8150	"Phogri"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00155_000"	0.1	0.5	154	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	10	8155	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00155_000"	0.1	0.5	22	"Roeroe"	0.07	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.07	""	""	10	8155	"Roeroe"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00160_000"	0	0.5	153	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8160	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00160_000"	0.4	0.5	23	"Tetvir"	0.25	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.25	""	""	10	8160	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00165_000"	0	0.5	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8165	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00165_000"	0	0.1	23	"Isopyr"	0.72	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.72	""	""	10	8165	"Isopyr"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00170_000"	0	0.3	154	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	10	8170	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00175_000"	0.1	0.5	153	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	10	8175	"noise"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00175_000"	0.2	0.3	11	"Tetvir"	0.8	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.8	""	""	10	8175	"Tetvir"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00175_000"	0.1	0.5	40	"Pipnat"	0.18	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.18	""	""	10	8175	"Pipnat"	0
"Cir464-2016-Pass2-Tron10-Chiro_1_00180_000"	0	0.5	154	"noise"	0.96	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.96	""	""	10	8180	"noise"	0
