"nom du fichier"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_taxon"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Car900000-2012-Pass2-Z1-RD6_0_20120615_204947_082"	1	5	17	"noise"	0.95	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.95	""	""	"15/06/2012"	1339786187.082	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_204952_082"	0	5	14	"noise"	0.96	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.96	""	""	"15/06/2012"	1339786192.082	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_204957_083"	0.3	4.9	13	"noise"	0.94	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.94	""	""	"15/06/2012"	1339786197.083	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_205002_084"	2.1	4.5	11	"noise"	0.95	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.95	""	""	"15/06/2012"	1339786202.084	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_205007_084"	0.7	3.4	13	"noise"	0.98	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.98	""	""	"15/06/2012"	1339786207.084	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_205012_085"	0.1	3.5	14	"noise"	0.98	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.98	""	""	"15/06/2012"	1339786212.085	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_205017_086"	2.5	2.7	20	"noise"	0.73	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.73	""	""	"15/06/2012"	1339786217.086	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_205022_086"	0.2	0.7	8	"noise"	0.96	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.96	""	""	"15/06/2012"	1339786222.086	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_205032_088"	3.8	3.9	12	"noise"	0.55	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.55	""	""	"15/06/2012"	1339786232.088	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_205042_089"	1.3	1.4	36	"noise"	0.92	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.92	""	""	"15/06/2012"	1339786242.089	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_205122_094"	0.8	0.9	13	"noise"	0.96	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.96	""	""	"15/06/2012"	1339786282.094	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_205127_095"	4	4.1	10	"noise"	0.94	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.94	""	""	"15/06/2012"	1339786287.095	"noise"	0
"Car900000-2012-Pass2-Z1-RD6_0_20120615_205132_096"	0.7	4.7	9	"noise"	0.96	""	""	""	""	""	"5cab960fefb48f000fcf1bea"	0.96	""	""	"15/06/2012"	1339786292.096	"noise"	0
