"nom du fichier"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_taxon"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Cir464-2016-Pass1-Tron3-Chiro_0_00075_000"	0	0.5	99	"noise"	0.85	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.85	""	""	3	2475	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00080_000"	0	0.5	128	"noise"	0.88	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.88	""	""	3	2480	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00085_000"	0	0.5	97	"noise"	0.78	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.78	""	""	3	2485	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00085_000"	0.2	0.3	25	"Phogri"	0.03	"Tetvir, Roeroe"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.03	""	""	3	2485	"Phogri"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00090_000"	0	0.5	95	"noise"	0.49	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.49	""	""	3	2490	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00090_000"	0	0.1	33	"Tetvir"	0.02	"Pippip, Pipkuh, Phogri, Leppun, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2490	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00095_000"	0	0.5	99	"noise"	0.88	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.88	""	""	3	2495	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00095_000"	0	0.1	23	"Plaaff"	0.03	"Tetvir, Phogri"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.03	""	""	3	2495	"Plaaff"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00100_000"	0	0.5	108	"noise"	0.79	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.79	""	""	3	2500	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00100_000"	0	0.1	16	"Tetvir"	0.02	"Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2500	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00105_000"	0	0.5	109	"noise"	0.65	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.65	""	""	3	2505	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00105_000"	0.3	0.4	22	"Tetvir"	0.16	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.16	""	""	3	2505	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00110_000"	0	0.5	129	"noise"	0.94	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.94	""	""	3	2510	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00110_000"	0	0.1	15	"Tetvir"	0.02	"Pipkuh, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2510	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00115_000"	0	0.5	120	"noise"	0.84	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.84	""	""	3	2515	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00115_000"	0.4	0.5	57	"Pippip"	0.05	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.05	""	""	3	2515	"Pippip"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00120_000"	0	0.5	116	"noise"	0.79	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.79	""	""	3	2520	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00120_000"	0	0.3	107	"Tetvir"	0.02	"Pippip, Phogri, Confus, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2520	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00125_000"	0	0.5	124	"noise"	0.9	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.9	""	""	3	2525	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00125_000"	0.3	0.5	67	"Phogri"	0.11	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.11	""	""	3	2525	"Phogri"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00130_000"	0	0.5	106	"noise"	0.86	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.86	""	""	3	2530	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00130_000"	0.4	0.5	45	"Pipkuh"	0.11	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.11	""	""	3	2530	"Pipkuh"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00135_000"	0	0.5	114	"noise"	0.72	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.72	""	""	3	2535	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00135_000"	0	0.3	23	"Plaalb"	0.03	"Tetvir, Phogri"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.03	""	""	3	2535	"Plaalb"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00140_000"	0	0.5	115	"noise"	0.95	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.95	""	""	3	2540	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00145_000"	0	0.5	116	"noise"	0.83	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.83	""	""	3	2545	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00145_000"	0.3	0.4	69	"Pippip"	0.03	"Tetvir, Pipkuh"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.03	""	""	3	2545	"Pippip"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00150_000"	0	0.5	113	"noise"	0.83	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.83	""	""	3	2550	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00150_000"	0	0.5	25	"Confus"	0.41	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.41	""	""	3	2550	"Confus"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00155_000"	0	0.5	98	"noise"	0.66	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.66	""	""	3	2555	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00155_000"	0.4	0.5	19	"Tetvir"	0.02	"Pippip, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2555	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00160_000"	0	0.5	128	"noise"	0.9	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.9	""	""	3	2560	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00160_000"	0.2	0.3	45	"Tetvir"	0.02	"Pippip, Phogri, Leppun, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2560	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00165_000"	0	0.5	98	"noise"	0.95	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.95	""	""	3	2565	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00165_000"	0	0.1	46	"Pippip"	0.06	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.06	""	""	3	2565	"Pippip"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00170_000"	0	0.5	110	"noise"	0.67	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.67	""	""	3	2570	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00170_000"	0	0.5	16	"Phanan"	0.11	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.11	""	""	3	2570	"Phanan"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00175_000"	0	0.5	117	"noise"	0.88	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.88	""	""	3	2575	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00175_000"	0	0.3	69	"Phogri"	0.03	"Tetvir"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.03	""	""	3	2575	"Phogri"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00180_000"	0	0.5	147	"noise"	0.9	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.9	""	""	3	2580	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00185_000"	0	0.5	124	"noise"	0.9	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.9	""	""	3	2585	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00185_000"	0	0.1	29	"Tetvir"	0.02	"Pippip, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2585	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00190_000"	0	0.5	120	"noise"	0.81	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.81	""	""	3	2590	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00190_000"	0.3	0.5	55	"Phogri"	0.09	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.09	""	""	3	2590	"Phogri"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00195_000"	0	0.5	119	"noise"	0.94	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.94	""	""	3	2595	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00200_000"	0	0.5	115	"noise"	0.93	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.93	""	""	3	2600	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00205_000"	0	0.5	119	"noise"	0.95	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.95	""	""	3	2605	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00205_000"	0.4	0.5	23	"Tetvir"	0.02	"Pippip, Phogri, Nyclei, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2605	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00210_000"	0	0.5	122	"noise"	0.89	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.89	""	""	3	2610	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00210_000"	0.1	0.3	21	"Tetvir"	0.02	"Plaalb, Pippip, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2610	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00215_000"	0	0.5	117	"noise"	0.88	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.88	""	""	3	2615	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00215_000"	0.3	0.4	22	"Phogri"	0.06	"Tetvir"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.06	""	""	3	2615	"Phogri"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00220_000"	0	0.5	118	"noise"	0.92	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.92	""	""	3	2620	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00225_000"	0	0.5	105	"noise"	0.84	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.84	""	""	3	2625	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00225_000"	0	0.3	25	"Tetvir"	0.02	"Pippip, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2625	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00230_000"	0	0.5	89	"noise"	0.74	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.74	""	""	3	2630	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00230_000"	0.4	0.5	32	"Tetvir"	0.02	"Phogri, Leppun, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2630	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00235_000"	0	0.5	81	"noise"	0.41	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.41	""	""	3	2635	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00235_000"	0	0.2	24	"Phogri"	0.11	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.11	""	""	3	2635	"Phogri"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00240_000"	0	0.5	90	"noise"	0.87	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.87	""	""	3	2640	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00240_000"	0	0.2	28	"Tetvir"	0.02	"Phogri, Confus, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2640	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00245_000"	0	0.5	98	"noise"	0.83	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.83	""	""	3	2645	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00250_000"	0	0.5	94	"noise"	0.88	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.88	""	""	3	2650	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00250_000"	0.3	0.4	10	"Tetvir"	0.4	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.4	""	""	3	2650	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00255_000"	0	0.5	106	"noise"	0.88	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.88	""	""	3	2655	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00255_000"	0.2	0.3	59	"Pippip"	0.03	"Tetvir, Pipkuh"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.03	""	""	3	2655	"Pippip"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00260_000"	0	0.5	70	"noise"	0.83	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.83	""	""	3	2660	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00260_000"	0	0.5	25	"Plaalb"	0.09	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.09	""	""	3	2660	"Plaalb"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00265_000"	0	0.5	92	"noise"	0.83	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.83	""	""	3	2665	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00265_000"	0	0.1	63	"Phogri"	0.03	"Tetvir, Pippip"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.03	""	""	3	2665	"Phogri"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00270_000"	0	0.5	81	"noise"	0.71	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.71	""	""	3	2670	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00270_000"	0	0.1	15	"Tetvir"	0.02	"Phogri, Epheph, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.02	""	""	3	2670	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00275_000"	0	0.5	101	"noise"	0.47	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.47	""	""	3	2675	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00275_000"	0	0.5	74	"Confus"	0.06	"Testes"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.06	""	""	3	2675	"Confus"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00280_000"	0	0.5	103	"noise"	0.78	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.78	""	""	3	2680	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00280_000"	0.4	0.5	58	"Pippip"	0.04	"Tetvir"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.04	""	""	3	2680	"Pippip"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00285_000"	0	0.5	94	"noise"	0.84	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.84	""	""	3	2685	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00285_000"	0	0.4	58	"Tetvir"	0.03	"Phogri, Confus"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.03	""	""	3	2685	"Tetvir"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00290_000"	0	0.5	87	"noise"	0.77	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.77	""	""	3	2690	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00290_000"	0	0.1	30	"Eptser"	0.05	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.05	""	""	3	2690	"Eptser"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00295_000"	0	0.5	105	"noise"	0.84	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.84	""	""	3	2695	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00300_000"	0	0.5	94	"noise"	0.6	""	""	""	""	""	"5cab967eefb48f0011b2f201"	0.6	""	""	3	2700	"noise"	0
"Cir464-2016-Pass1-Tron3-Chiro_0_00300_000"	0.4	0.5	49	"Tetvir"	0.03	"Pippip, Phogri"	""	""	""	""	"5cab967eefb48f0011b2f201"	0.03	""	""	3	2700	"Tetvir"	0
