"nom du fichier"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_taxon"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"
"Car340098-2019-Pass1-Z31-013676_20190330_105743_275"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105753_269"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105803_264"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105808_261"	4.9	5	12	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105813_259"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105818_256"	4.9	5	12	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105823_253"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105828_251"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105833_248"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105838_245"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105843_243"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105848_240"	4.9	5	12	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105853_237"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105858_235"	4.9	5	12	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105903_232"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105908_229"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105913_227"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105918_224"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105923_221"	4.9	5	12	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105928_219"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105933_216"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105938_213"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105943_211"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105948_208"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105953_205"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_105958_203"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110008_197"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110013_195"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110018_192"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110023_189"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110028_187"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110033_184"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110043_179"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110048_176"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110058_171"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110108_165"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110113_163"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110123_157"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110128_155"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110133_152"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110138_149"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110143_147"	4.9	5	12	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110148_144"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110158_139"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110203_136"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110208_133"	4.9	5	12	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110213_131"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110218_128"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110223_125"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110228_123"	4.9	5	12	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110233_120"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110238_117"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110243_115"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110248_112"	4.9	5	12	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110258_107"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110303_104"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110313_099"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110318_096"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110323_093"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110328_091"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110333_088"	4.9	5	12	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110338_085"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110343_083"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110348_080"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110353_077"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110358_075"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110408_069"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110413_067"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110418_064"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110428_059"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110438_053"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110443_051"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110453_045"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110504_000"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110508_997"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110513_995"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110518_992"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110523_989"	4.9	5	12	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110528_987"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110538_981"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110543_979"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110548_976"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110553_973"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110618_960"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110648_944"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110653_941"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110658_939"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110703_936"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110708_933"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110728_923"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110738_917"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110808_901"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110813_899"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110823_893"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110828_891"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110843_883"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110903_872"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110928_859"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_110953_845"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111028_827"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111048_816"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111123_797"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111133_792"	4.9	5	12	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111138_789"	4.9	5	12	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111148_784"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111153_781"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111158_779"	4.9	5	12	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111203_776"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111208_773"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111213_771"	4.9	5	12	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111218_768"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111223_765"	4.9	5	12	"noise"	0.98	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111228_763"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111233_760"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111243_755"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111248_752"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111253_749"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111258_747"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111303_744"	4.9	5	12	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111313_739"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111318_736"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111328_731"	4.9	5	12	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111333_728"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111338_725"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111343_723"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111348_720"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111353_717"	4.9	5	12	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111358_715"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111403_712"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111413_707"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111418_704"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111423_701"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111428_699"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111433_696"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111443_691"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111448_688"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111453_685"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111458_683"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111503_680"	4.9	5	12	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111508_677"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111518_672"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111523_669"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111528_667"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111533_664"	4.9	5	12	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111538_661"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111543_659"	4.9	5	12	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111548_656"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111553_653"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111558_651"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111603_648"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111613_643"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111618_640"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111623_637"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111628_635"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111633_632"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111648_624"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111703_616"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111713_611"	4.2	4.3	18	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111723_605"	4.9	5	12	"noise"	0.91	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111808_581"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111938_533"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_111958_523"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112003_520"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112008_517"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112013_515"	4.9	5	12	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112018_512"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112023_509"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112028_507"	4.9	5	12	"noise"	0.89	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112033_504"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112038_501"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112043_499"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112048_496"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112058_491"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112103_488"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112108_485"	4.9	5	12	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112118_480"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190330_112123_477"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
