"nom du fichier"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_taxon"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"
"Cir464-2016-Pass1-Tron7-Chiro_0_00150_000"	0.2	0.4	64	"Pippip"	0.08	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00155_000"	0	0.5	94	"noise"	0.88	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00155_000"	0.2	0.3	13	"Phogri"	0.15	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00160_000"	0	0.5	108	"noise"	0.83	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00165_000"	0	0.5	97	"noise"	0.78	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00165_000"	0.2	0.3	38	"Tetvir"	0.02	"Pippip, Pipkuh, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00170_000"	0	0.5	82	"noise"	0.84	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00175_000"	0	0.5	61	"noise"	0.74	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00175_000"	0.1	0.2	38	"Pipkuh"	0.12	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00180_000"	0	0.5	74	"noise"	0.76	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00180_000"	0	0.4	66	"Pippip"	0.03	"Tetvir, Pipkuh, Phogri"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00185_000"	0	0.5	41	"noise"	0.69	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00185_000"	0	0.2	22	"Tetvir"	0.02	"Plaalb, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00190_000"	0	0.5	112	"noise"	0.88	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00195_000"	0	0.5	111	"noise"	0.84	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00195_000"	0.4	0.5	13	"Phogri"	0.07	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00200_000"	0	0.5	63	"noise"	0.86	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00205_000"	0	0.5	113	"noise"	0.9	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00210_000"	0.4	0.5	58	"Phogri"	0.03	"Confus, Tetvir, Pippip"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00210_000"	0	0.5	98	"noise"	0.77	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00210_000"	0.4	0.5	16	"Tetvir"	0.02	"Rusnit, Pippip, Pipkuh, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Tetarg, Barfis, Barbar, amph"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00215_000"	0	0.5	76	"noise"	0.76	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00220_000"	0	0.5	84	"noise"	0.85	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00225_000"	0.1	0.5	68	"noise"	0.89	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00230_000"	0	0.3	86	"noise"	0.94	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00235_000"	0	0.5	53	"noise"	0.84	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00240_000"	0	0.4	71	"noise"	0.82	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00245_000"	0	0.3	39	"noise"	0.94	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00250_000"	0.1	0.5	66	"noise"	0.69	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00255_000"	0	0.5	71	"noise"	0.87	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00260_000"	0.1	0.5	64	"Myonat"	0.23	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00260_000"	0.4	0.5	114	"noise"	0.89	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00265_000"	0	0.1	34	"Confus"	0.05	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00265_000"	0	0.5	92	"noise"	0.81	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00270_000"	0.2	0.5	61	"noise"	0.87	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00275_000"	0	0.5	72	"noise"	0.95	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00280_000"	0	0.5	105	"noise"	0.91	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00285_000"	0	0.5	98	"noise"	0.77	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00290_000"	0	0.5	100	"noise"	0.9	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00295_000"	0	0.5	70	"noise"	0.91	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00300_000"	0	0.5	60	"noise"	0.85	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00305_000"	0	0.5	60	"noise"	0.61	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00310_000"	0	0.5	88	"noise"	0.95	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00315_000"	0	0.5	86	"noise"	0.78	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00320_000"	0	0.5	67	"noise"	0.82	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00325_000"	0.4	0.5	52	"Pippip"	0.03	"Tetvir, Phogri, Leppun"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00325_000"	0	0.5	93	"noise"	0.89	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00330_000"	0	0.5	60	"noise"	0.88	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00335_000"	0	0.5	83	"noise"	0.81	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00340_000"	0	0.5	113	"noise"	0.95	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00345_000"	0.1	0.5	25	"Confus"	0.05	"Tetvir, Roeroe"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00345_000"	0	0.5	79	"noise"	0.59	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00350_000"	0.3	0.5	87	"Tetvir"	0.02	"Pippip, Pipkuh, Phogri, Confus, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Tetarg, Barfis, Barbar, amph"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00350_000"	0	0.5	94	"noise"	0.84	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00355_000"	0	0.5	82	"noise"	0.96	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_0_00360_000"	0	0.1	59	"noise"	0.9	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00000_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00005_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00025_000"	0.4	0.5	125	"noise"	0.6	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00030_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00035_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00040_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00040_000"	0.1	0.2	18	"Urosp"	0.02	"Tetvir, Phogri, Yerray, Yerbey, Vesmur, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00045_000"	0	0.1	125	"noise"	0.64	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00085_000"	0.3	0.5	127	"noise"	0.1	"Phogri"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00090_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00095_000"	0	0.5	153	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00100_000"	0	0.5	125	"noise"	0.39	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00105_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00105_000"	0	0.5	41	"Pipkuh"	0.92	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00110_000"	0	0.5	153	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00110_000"	0	0.4	41	"Pipkuh"	0.89	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00115_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00115_000"	0	0.5	44	"Pipkuh"	0.8	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00120_000"	0	0.2	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00120_000"	0.1	0.2	80	"Pipkuh"	0.21	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00145_000"	0.2	0.5	153	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00150_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00150_000"	0	0.5	13	"Tetvir"	0.17	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00155_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00160_000"	0	0.4	127	"noise"	0.58	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00190_000"	0.4	0.5	125	"noise"	0.5	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00195_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00200_000"	0	0.5	153	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00200_000"	0.3	0.4	14	"Tetvir"	0.02	"Rusnit, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00205_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00210_000"	0	0.1	125	"noise"	0.77	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00255_000"	0.1	0.5	141	"noise"	0.76	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00260_000"	0	0.5	153	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00265_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00270_000"	0	0.3	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00270_000"	0	0.1	20	"Tetvir"	0.02	"Plaint, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00340_000"	0.4	0.5	14	"Epheph"	0.04	"Tetvir, Pippip"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00340_000"	0.1	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00345_000"	0	0.5	154	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00350_000"	0	0.5	153	"noise"	0.99	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron7-Chiro_1_00355_000"	0	0.3	126	"noise"	0.63	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00000_000"	0	0.5	125	"noise"	0.94	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00005_000"	0	0.4	120	"noise"	0.89	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00005_000"	0.4	0.5	60	"Pippip"	0.15	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00010_000"	0.1	0.5	120	"noise"	0.96	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00015_000"	0	0.5	114	"noise"	0.95	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00020_000"	0	0.5	79	"noise"	0.95	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00025_000"	0	0.5	77	"noise"	0.92	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00030_000"	0	0.5	95	"noise"	0.91	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00035_000"	0	0.5	76	"noise"	0.92	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00035_000"	0.3	0.4	76	"Tetvir"	0.02	"Pippip, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00040_000"	0.3	0.5	44	"Leppun"	0.03	"Tetvir, Pippip"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00040_000"	0	0.5	73	"noise"	0.9	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00045_000"	0	0.5	84	"noise"	0.95	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00050_000"	0	0.5	102	"noise"	0.97	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00055_000"	0	0.5	61	"noise"	0.86	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00060_000"	0	0.5	107	"noise"	0.88	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00065_000"	0	0.1	88	"noise"	0.81	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00070_000"	0.2	0.5	111	"noise"	0.94	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00070_000"	0.3	0.4	45	"Pippip"	0.16	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00075_000"	0	0.5	137	"noise"	0.95	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00080_000"	0	0.5	137	"noise"	0.95	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00085_000"	0.1	0.5	103	"noise"	0.87	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00085_000"	0	0.5	113	"Rhieur"	0.03	"Tetvir, Pippip"	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00090_000"	0	0.5	123	"noise"	0.97	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00095_000"	0.2	0.3	82	"noise"	0.75	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00100_000"	0.2	0.5	12	"noise"	0.92	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
"Cir464-2016-Pass1-Tron8-Chiro_0_00105_000"	0	0.5	109	"noise"	0.71	""	NA	NA	NA	NA	"5cab967eefb48f0011b2f201"
