"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antius"	"Antped"	"Antsor"	"Aposp"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicatr"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eupsp"	"gril"	"Hypsav"	"Insp11"	"Insp12"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Metsau"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Ptecor"	"Pteger"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetpyg"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"Zeuabb"	"ProbEsp_C2bs"
"Car291547-2017-Pass1-Z1-017329_0_20170609_215530_864"	"noise"	0	0.2	35	0.484	"Phogri, Testes"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.01	0	0	0.004	0	0.006	0.004	0.006	0.008	0	0.028	0.014	0	0.002	0	0.008	0	0	0	0.002	0.008	0.01	0	0.004	0	0.03	0	0.012	0	0	0.002	0.002	0	0.002	0.002	0.002	0.006	0.01	0.574	0.006	0.002	0.002	0	0.002	0.004	0.002	0.028	0.028	0.004	0.01	0.016	0.004	0	0.002	0	0.006	0	0.002	0.002	0	0.002	0	0.002	0	0	0.002	0.004	0.006	0.004	0.02	0.002	0.004	0.004	0	0	0.042	0	0.002	0	0	0	0	0.004	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_215731_154"	"noise"	0	0.1	40	0.452	"Leppun"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.014	0	0	0	0	0.002	0	0	0	0	0.002	0	0	0	0.008	0	0	0.012	0	0.008	0.002	0.004	0.002	0.002	0.018	0.01	0	0.002	0	0.008	0	0	0	0	0.006	0.008	0	0	0	0.014	0.002	0.018	0.008	0	0.004	0.008	0	0.01	0.008	0	0.022	0.02	0.546	0.008	0.002	0	0	0	0	0.008	0.026	0.016	0.016	0.004	0.02	0.006	0	0	0	0.002	0	0.002	0.008	0.004	0.002	0.002	0.002	0	0	0.002	0	0.01	0.012	0.02	0.006	0	0.004	0	0	0.046	0	0	0	0	0	0	0.004	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_215754_491"	"noise"	1.5	1.6	7	0.64	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0.004	0	0	0	0	0	0	0	0	0.002	0	0.002	0.004	0.002	0.004	0	0.048	0.01	0	0.002	0	0	0	0	0	0.002	0.002	0.008	0.004	0.026	0	0.012	0	0	0	0	0	0	0	0	0	0	0.002	0.008	0.638	0.002	0.002	0.004	0	0.002	0	0	0.02	0.074	0	0.002	0.01	0.004	0.002	0	0	0.004	0	0.002	0.004	0.002	0	0	0	0	0	0.002	0	0	0.002	0.002	0	0.016	0	0	0	0.04	0	0	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_215809_921"	"noise"	0	0.5	31	0.47	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.02	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.01	0	0	0.002	0	0.004	0.004	0.004	0.01	0.002	0.036	0.014	0	0.002	0	0.004	0	0	0	0.002	0.006	0.006	0	0.008	0	0.04	0	0.008	0	0	0.002	0	0	0	0.002	0	0.004	0.008	0.596	0.002	0.004	0.002	0	0.002	0.004	0	0.024	0.034	0	0.004	0.01	0.004	0.004	0.002	0	0.004	0	0.002	0.004	0	0.004	0	0	0	0	0.002	0.004	0.004	0.002	0.018	0	0.004	0.002	0	0	0.048	0	0.004	0	0	0	0	0.004	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_220326_213"	"noise"	2.1	2.2	14	0.538	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0.002	0.002	0.004	0	0.034	0.008	0	0.004	0	0.002	0	0	0	0.002	0	0.006	0	0.032	0	0.012	0	0	0	0	0	0	0	0	0	0	0.002	0.008	0.658	0.002	0.004	0.002	0	0.002	0.004	0	0.026	0.068	0	0.002	0.008	0.004	0.002	0.002	0	0.006	0	0.002	0.006	0.002	0	0	0	0	0	0.002	0	0.002	0.002	0.004	0	0.008	0	0	0	0.034	0	0	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_220749_311"	"noise"	0.7	2.1	29	0.536	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.006	0	0	0.002	0	0.004	0.004	0.004	0.01	0	0.03	0.016	0	0.006	0	0.002	0	0	0	0.002	0.004	0.014	0	0.012	0	0.03	0	0.006	0	0	0	0	0	0	0.004	0	0.002	0.01	0.598	0.002	0.004	0.002	0	0.004	0.006	0	0.032	0.036	0	0.002	0.012	0.006	0.004	0.004	0	0.006	0	0.004	0.002	0.002	0	0	0	0	0	0.002	0.004	0.004	0.002	0.014	0	0.004	0.004	0	0	0.046	0	0.002	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_221058_255"	"noise"	0	2.9	96	0.622	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.006	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.008	0	0	0.004	0	0.006	0	0.002	0.002	0	0.006	0.012	0	0	0	0.004	0	0	0	0	0.004	0.02	0	0	0	0.002	0	0.01	0.02	0	0	0.004	0	0.01	0.016	0	0.018	0.016	0.566	0.004	0	0.002	0	0	0	0	0.028	0.006	0.014	0.008	0.022	0.012	0	0	0	0.002	0	0.008	0.004	0	0	0	0	0	0	0.024	0.004	0.03	0.002	0.026	0.01	0	0.004	0	0	0.052	0	0	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_221509_865"	"noise"	0	0.1	94	0.576	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.006	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0.004	0	0	0.004	0	0.006	0	0.006	0	0	0.008	0.006	0	0	0	0.004	0	0	0	0	0.004	0.008	0	0	0	0.002	0	0.008	0.022	0	0	0.006	0	0.008	0.016	0	0.018	0.018	0.614	0.004	0	0.002	0	0	0	0.002	0.026	0.008	0.012	0.004	0.024	0.01	0	0	0	0.002	0	0.006	0.006	0	0	0.002	0	0	0	0.016	0	0.03	0.004	0.024	0.008	0	0.002	0	0	0.036	0	0	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_221728_031"	"noise"	0	0.9	35	0.722	"Testes"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.004	0	0	0	0	0	0	0	0.004	0.012	0	0	0.004	0	0.006	0.002	0.004	0.006	0	0.024	0.022	0	0.002	0	0.006	0	0	0	0.002	0.006	0.024	0	0.008	0	0.024	0	0.008	0	0	0.002	0	0	0.006	0.002	0.002	0.006	0.014	0.524	0.004	0.002	0.002	0	0	0.004	0	0.028	0.042	0.008	0.008	0.03	0.006	0	0	0	0.004	0	0	0.002	0.002	0.002	0	0.002	0	0	0.002	0	0.01	0.004	0.02	0.002	0.004	0.008	0	0	0.054	0	0	0	0	0	0	0.002	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_221802_000"	"noise"	0.1	1.7	39	0.592	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.016	0	0	0	0	0.002	0	0	0	0	0.002	0	0	0	0.014	0	0	0.008	0	0.012	0	0.004	0.012	0	0.014	0.016	0	0.002	0	0.008	0	0	0	0	0.006	0.022	0	0.002	0	0.01	0.002	0.012	0.008	0	0.002	0.006	0	0.01	0.006	0	0.016	0.022	0.534	0.008	0.002	0	0	0	0	0.006	0.024	0.018	0.01	0.006	0.014	0.004	0	0.002	0	0.002	0	0.004	0.006	0.004	0.002	0	0.002	0	0	0	0	0.008	0.004	0.02	0.006	0	0.006	0	0	0.072	0	0	0	0	0	0	0.002	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_221938_339"	"noise"	0	0.1	36	0.596	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.01	0	0	0.006	0	0.006	0.002	0.004	0.008	0	0.022	0.018	0	0.002	0	0.008	0	0	0	0	0.006	0.012	0	0.006	0	0.02	0	0.01	0.002	0	0.002	0	0	0.002	0.002	0.002	0.01	0.012	0.572	0.01	0.002	0.002	0	0	0	0.004	0.022	0.026	0.006	0.01	0.014	0.006	0	0.002	0	0.004	0	0.002	0.004	0.004	0.002	0	0.002	0	0	0.002	0.002	0.008	0.004	0.026	0.002	0	0.004	0	0	0.06	0	0	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222002_147"	"noise"	0.4	4.8	33	0.528	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.008	0	0	0.004	0	0.004	0.004	0.006	0.01	0	0.018	0.018	0	0.006	0	0	0	0	0	0.002	0.004	0.02	0	0.016	0	0.022	0	0.008	0	0	0.002	0.004	0	0.004	0.004	0	0.004	0.006	0.568	0.006	0.004	0.002	0	0.004	0.004	0	0.03	0.026	0	0.006	0.01	0.008	0.004	0.002	0	0.004	0	0.002	0	0	0.002	0	0.002	0	0	0.002	0.004	0.008	0.004	0.014	0	0.006	0.006	0	0	0.068	0	0	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222211_077"	"noise"	0.1	2.4	10	0.522	"Tetvir"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0.002	0	0	0	0.002	0	0	0	0	0.002	0	0	0.006	0.002	0.004	0	0.038	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.012	0	0.028	0	0.01	0	0	0	0	0	0	0	0.002	0.002	0	0.002	0.008	0.622	0.002	0.004	0.004	0	0.002	0	0.002	0.028	0.064	0	0.006	0.008	0.002	0.004	0	0	0.006	0	0.002	0.004	0.002	0	0	0	0	0	0.002	0	0	0.002	0.004	0	0.02	0	0	0	0.046	0	0	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222214_362"	"noise"	0.1	4.2	29	0.668	"Phogri, Testes"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.03	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0.002	0	0.004	0.004	0.002	0.008	0	0.024	0.016	0	0.006	0	0	0	0	0	0.002	0.004	0.018	0	0.018	0	0.028	0	0.006	0	0	0	0.002	0	0.008	0.002	0	0.002	0.008	0.564	0.002	0.006	0.002	0	0.002	0.01	0	0.036	0.038	0	0.002	0.024	0.008	0.002	0	0	0.002	0	0.002	0	0.002	0	0	0	0	0	0.002	0	0.006	0.002	0.008	0	0.008	0.002	0	0	0.064	0	0.002	0	0	0	0	0.002	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222235_859"	"noise"	0	0	54	0.428	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.008	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.002	0	0	0.012	0	0.004	0	0.002	0	0	0.014	0.006	0	0	0	0.006	0	0	0	0	0.004	0.008	0	0	0	0.01	0.002	0.018	0.036	0	0.004	0.004	0	0.008	0.022	0	0.028	0.02	0.56	0.006	0	0	0	0	0	0.006	0.03	0.008	0.012	0.002	0.022	0.006	0	0	0	0.002	0	0.002	0.006	0	0	0.002	0	0	0	0.002	0.002	0.014	0.01	0.02	0.008	0	0.002	0	0	0.04	0	0	0	0	0	0	0.01	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222323_651"	"noise"	0	1	16	0.568	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.002	0.002	0.002	0.004	0	0.03	0.008	0	0.006	0	0.002	0	0	0	0.002	0	0.01	0	0.026	0	0.018	0	0	0	0	0	0	0	0	0.002	0	0.002	0.008	0.638	0.002	0.002	0.004	0	0.002	0.006	0	0.032	0.05	0	0.002	0.01	0.004	0.004	0.004	0	0.002	0	0.006	0.008	0.004	0	0	0	0	0	0.002	0	0.002	0.002	0.004	0	0.006	0	0	0	0.04	0	0.006	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222440_993"	"noise"	0	1.8	38	0.588	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.016	0	0	0	0	0.002	0	0	0	0	0.002	0	0	0	0.012	0	0	0.006	0	0.012	0.002	0.004	0.012	0	0.016	0.022	0	0.002	0	0.008	0	0	0	0	0.006	0.016	0	0.006	0	0.014	0	0.008	0.004	0	0.002	0.006	0	0.004	0.006	0	0.016	0.012	0.548	0.008	0.002	0	0	0.002	0	0.004	0.028	0.02	0.006	0.006	0.01	0.006	0	0.002	0	0.004	0	0.002	0.004	0.006	0.002	0	0.002	0	0	0.002	0.002	0.006	0.002	0.024	0.006	0.002	0.004	0	0	0.074	0	0	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222512_147"	"noise"	0	2.9	9	0.544	"Tetvir, Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0	0	0	0.002	0	0	0	0.002	0	0	0	0	0.002	0	0	0.006	0.002	0.004	0	0.034	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.012	0	0.03	0	0.01	0	0	0	0	0	0	0	0.002	0.002	0	0.002	0.006	0.612	0.002	0.004	0.004	0	0.002	0	0	0.034	0.06	0	0.006	0.008	0.006	0.004	0	0	0.006	0	0.002	0.004	0.002	0	0	0	0	0	0.002	0	0.002	0.002	0.006	0	0.022	0	0	0	0.052	0	0	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222525_546"	"noise"	0	2.4	37	0.554	"Leppun"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.01	0	0	0.006	0	0.008	0.004	0.004	0.012	0	0.018	0.024	0	0.002	0	0.006	0	0	0	0	0.006	0.018	0	0.006	0	0.018	0	0.006	0.002	0.002	0.002	0	0	0.006	0.004	0	0.014	0.012	0.534	0.01	0.002	0.002	0	0.002	0	0.002	0.028	0.022	0.008	0.008	0.012	0.006	0.002	0.002	0	0.006	0	0.002	0.002	0.006	0.002	0	0.002	0	0	0.002	0.006	0.006	0.006	0.026	0.004	0.002	0.006	0	0	0.068	0	0	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222711_961"	"noise"	0.1	0.3	26	0.46	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.004	0	0	0.002	0	0.002	0.004	0.004	0.006	0.004	0.036	0.01	0	0.008	0	0.004	0	0	0	0.002	0	0.004	0	0.012	0	0.038	0	0.006	0	0	0	0	0	0	0.002	0	0.002	0.01	0.606	0.002	0.006	0.002	0	0.002	0.01	0.002	0.028	0.04	0	0.004	0.016	0.004	0.002	0.002	0	0.004	0	0.004	0.006	0.002	0	0	0.002	0	0	0.002	0.004	0.004	0.002	0.008	0	0.004	0	0	0	0.036	0	0.004	0	0	0	0	0.002	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222755_570"	"noise"	0	0.6	37	0.482	"Phogri, Testes"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.02	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.008	0	0	0.006	0	0.006	0.004	0.004	0.008	0	0.024	0.024	0	0.002	0	0.01	0	0	0	0	0.006	0.012	0	0.004	0	0.028	0	0.012	0.002	0	0.002	0.002	0	0.004	0.004	0	0.014	0.012	0.546	0.01	0.002	0.002	0	0	0.002	0.002	0.03	0.024	0.008	0.008	0.008	0.004	0.002	0.002	0	0.006	0	0.002	0.004	0.004	0.002	0	0.002	0	0	0.002	0.002	0.006	0.004	0.028	0.004	0	0.004	0	0	0.056	0	0.002	0	0	0	0	0.002	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222832_101"	"noise"	2	4.7	26	0.604	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.03	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.004	0	0	0.002	0.002	0.002	0.004	0.004	0.01	0	0.024	0.012	0	0.012	0	0	0	0	0	0.002	0	0.01	0	0.018	0	0.026	0	0.004	0	0	0	0	0	0.002	0.004	0	0.002	0.012	0.592	0.002	0.008	0.002	0	0.006	0.01	0	0.034	0.032	0	0.002	0.014	0.006	0.002	0.002	0	0.004	0	0.004	0.002	0.004	0	0	0.002	0	0	0.002	0.004	0.004	0.002	0.004	0	0.004	0	0	0	0.062	0	0.002	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222837_101"	"noise"	0.4	1.4	34	0.382	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.01	0	0	0.006	0	0.006	0.004	0	0.008	0	0.042	0.022	0	0.002	0	0.008	0	0	0	0.002	0.008	0.012	0	0.004	0	0.052	0	0.016	0.002	0	0.002	0.004	0	0.002	0.004	0	0.006	0.01	0.518	0.006	0.01	0.002	0	0.002	0.004	0	0.028	0.028	0.002	0.008	0.014	0.004	0.002	0.002	0	0.004	0	0.002	0.002	0.002	0.004	0	0.004	0	0	0.002	0.002	0.006	0.006	0.016	0.002	0.004	0.004	0	0	0.046	0	0.002	0	0	0	0	0.004	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222842_524"	"noise"	1.1	1.2	25	0.376	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0.004	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0.002	0	0.004	0	0.004	0	0.048	0.006	0	0.008	0	0.004	0	0	0	0.002	0	0.004	0	0.01	0	0.054	0	0.004	0	0	0	0	0	0	0.004	0	0.004	0.014	0.568	0.004	0.012	0.006	0	0.002	0.008	0.002	0.028	0.034	0	0.004	0.018	0.002	0	0.002	0	0.004	0	0.006	0.002	0	0	0	0.004	0	0	0.002	0.002	0.004	0.004	0.008	0.002	0.004	0	0	0	0.044	0.002	0.008	0	0	0	0	0.002	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222849_568"	"noise"	0.2	0.3	24	0.36	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0.004	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.004	0.002	0	0.004	0	0.006	0	0.048	0.006	0	0.008	0	0.002	0	0	0	0.002	0	0.004	0	0.01	0	0.048	0	0.004	0	0	0	0	0	0	0.002	0	0.004	0.014	0.568	0.004	0.01	0.006	0	0.002	0.01	0.002	0.03	0.038	0	0.004	0.018	0.002	0.002	0.002	0	0.002	0	0.01	0.002	0.004	0	0	0.004	0	0.002	0.002	0	0.004	0.006	0.01	0.002	0.004	0	0	0	0.04	0.002	0.008	0	0	0	0	0.002	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222852_437"	"noise"	0.8	0.9	32	0.468	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.02	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.01	0	0	0.004	0	0.006	0.004	0.006	0.008	0.002	0.032	0.01	0	0.002	0	0.004	0	0	0	0.002	0.006	0.006	0	0.008	0	0.034	0	0.01	0	0	0.002	0	0	0	0.002	0.002	0.004	0.008	0.602	0.004	0.004	0.002	0	0.002	0.006	0.002	0.02	0.034	0	0.008	0.014	0.004	0.002	0.002	0	0.004	0	0.002	0.002	0	0.004	0	0.002	0	0	0.002	0.004	0.006	0.002	0.016	0	0.004	0.002	0	0	0.042	0	0.002	0	0	0	0	0.004	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222857_455"	"noise"	0	4.6	23	0.62	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.036	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0	0.004	0.002	0.008	0	0.02	0.008	0	0.012	0	0	0	0	0	0.002	0	0.012	0	0.022	0	0.018	0	0.002	0	0	0	0.002	0	0.002	0.002	0	0.002	0.008	0.586	0.002	0.006	0.006	0	0.006	0.01	0	0.036	0.03	0	0.002	0.024	0.006	0.004	0.002	0	0	0	0.006	0.002	0.004	0	0	0	0	0	0.004	0	0.006	0.004	0.004	0	0.006	0.002	0	0	0.066	0	0.006	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222902_455"	"noise"	0	0.6	24	0.44	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.004	0.002	0.006	0.002	0.04	0.008	0	0.008	0	0.002	0	0	0	0.002	0	0.004	0	0.012	0	0.032	0	0.002	0	0	0	0	0	0	0.002	0	0.002	0.012	0.602	0.002	0.006	0.006	0	0.002	0.012	0	0.036	0.042	0	0.002	0.012	0.002	0.004	0.002	0	0.002	0	0.006	0.006	0.004	0	0	0.002	0	0	0.002	0	0.004	0.006	0.01	0	0.004	0	0	0	0.04	0.002	0.008	0	0	0	0	0.002	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222904_849"	"noise"	0	0.6	35	0.434	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.01	0	0	0.004	0	0.006	0.004	0	0.006	0	0.032	0.018	0	0.002	0	0.008	0	0	0	0.002	0.008	0.008	0	0.004	0	0.042	0	0.014	0	0	0.002	0.004	0	0.002	0.002	0	0.006	0.012	0.558	0.006	0.004	0.002	0	0.002	0.006	0	0.028	0.03	0.004	0.008	0.012	0.004	0.002	0.002	0	0.004	0	0.002	0.002	0	0.004	0	0.002	0	0	0.002	0.002	0.006	0.006	0.022	0.002	0.004	0.004	0	0	0.042	0	0.002	0	0	0	0	0.004	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222930_142"	"noise"	1.6	1.7	6	0.482	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.02	0	0	0	0	0.002	0	0	0.002	0	0	0	0.002	0	0	0	0	0.002	0	0	0.004	0.002	0.004	0	0.052	0.01	0	0.002	0	0.002	0	0	0	0.002	0.002	0.006	0.002	0.028	0	0.016	0	0	0	0	0	0	0	0	0	0	0.002	0.008	0.638	0.002	0.004	0.004	0	0.002	0.002	0	0.018	0.072	0	0.002	0.008	0.002	0.002	0	0	0.006	0	0.002	0.006	0.002	0	0	0	0	0	0.002	0	0	0.002	0.006	0	0.014	0	0	0	0.034	0	0	0	0	0	0	0	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_222951_993"	"noise"	2.6	2.7	24	0.422	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0	0.006	0	0.046	0.006	0	0.008	0	0.004	0	0	0	0.002	0	0.004	0	0.012	0	0.038	0	0.002	0	0	0	0	0	0	0.002	0	0.002	0.012	0.598	0.004	0.01	0.006	0	0.002	0.012	0.002	0.03	0.038	0	0.004	0.018	0.002	0.002	0.002	0	0.002	0	0.006	0.002	0.004	0	0	0.002	0	0	0.002	0	0.004	0.006	0.01	0	0.004	0	0	0	0.038	0.002	0.008	0	0	0	0	0.002	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_224242_533"	"noise"	0	0.1	49	0.488	"Leppun"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.008	0	0	0.002	0	0	0	0	0	0	0.008	0	0	0	0.002	0	0	0.012	0	0	0	0.004	0	0	0.01	0.008	0	0	0	0.006	0	0	0	0	0.006	0.01	0	0	0	0.004	0.002	0.018	0.024	0	0.004	0.006	0	0.006	0.014	0	0.032	0.022	0.564	0.006	0	0	0	0	0	0.006	0.032	0.014	0.012	0.002	0.022	0.004	0	0	0	0.002	0	0.002	0.01	0	0	0.002	0	0	0	0.004	0	0.016	0.012	0.018	0.012	0	0.004	0	0	0.044	0	0	0	0	0	0	0.004	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_224248_711"	"noise"	0	1.7	36	0.48	"Lamsp."	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.008	0	0	0.006	0	0.006	0.004	0.004	0.01	0	0.022	0.028	0	0.004	0	0.008	0	0	0	0	0.01	0.012	0	0.004	0	0.026	0	0.01	0.002	0	0.002	0.002	0	0	0.006	0	0.01	0.012	0.54	0.01	0.002	0.002	0	0	0.002	0.002	0.032	0.024	0.006	0.01	0.008	0.004	0.002	0.002	0	0.006	0	0.004	0	0.004	0.002	0	0.002	0	0	0.002	0.002	0.006	0.004	0.026	0.002	0.004	0.004	0	0	0.058	0	0.002	0	0.002	0	0	0.002	0	"noise"
"Car291547-2017-Pass1-Z1-017329_0_20170609_224804_000"	"Pippip"	0.3	0.4	48	0.284	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.002	0	0	0.002	0	0.002	0	0	0	0	0.01	0	0	0	0.002	0	0	0.006	0	0	0.002	0	0	0	0	0.004	0	0	0	0	0	0	0	0.002	0.002	0.014	0	0	0	0	0.01	0.008	0.024	0	0.004	0.01	0	0.006	0.042	0.004	0.03	0.004	0.06	0	0	0.004	0	0	0.002	0	0.024	0.002	0.008	0.014	0.64	0.01	0	0	0	0	0	0	0.004	0.002	0	0.002	0	0	0.006	0.002	0	0.006	0.002	0.006	0.004	0	0.004	0	0	0.008	0	0	0	0	0	0	0	0	"Pippip"
"Car291547-2017-Pass1-Z1-017329_0_20170609_224903_334"	"Pippip"	0	3.6	49	0.806	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0	0.004	0	0	0.002	0	0	0	0	0.018	0	0.008	0.016	0.934	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pippip"
