"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antius"	"Antped"	"Antsor"	"Aposp"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicatr"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eupsp"	"gril"	"Hypsav"	"Insp11"	"Insp12"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Metsau"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Ptecor"	"Pteger"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetpyg"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"Zeuabb"	"ProbEsp_C2bs"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00284_891"	"noise"	3.1	4	8	0.594	""	""	""	""	""	"58c40dc431015c000ded877c"	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.008	0	0.004	0.004	0	0	0.002	0.028	0.006	0	0.002	0	0	0	0	0	0	0	0.042	0.002	0.002	0	0.002	0	0	0	0	0	0	0	0.002	0	0	0	0.002	0.54	0.002	0	0.01	0	0.008	0.026	0.006	0.078	0.052	0.004	0.004	0.016	0.006	0	0	0	0.002	0	0	0	0.012	0	0	0	0	0	0	0	0	0.008	0.006	0.006	0.016	0.01	0	0	0.062	0	0	0	0	0	0	0.002	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00289_890"	"noise"	0	5	14	0.59	""	""	""	""	""	"58c40dc431015c000ded877c"	0.016	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0.002	0.002	0	0.008	0.002	0.002	0.004	0	0	0.002	0.002	0.004	0	0.002	0	0	0	0	0	0.002	0	0.05	0	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.002	0.528	0.002	0.002	0.012	0	0.006	0.018	0.006	0.096	0.044	0.002	0.008	0.024	0.006	0	0	0	0.004	0	0	0	0.008	0	0	0	0	0	0	0	0	0.008	0.006	0.006	0.006	0.016	0	0	0.078	0	0	0	0	0	0	0.006	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00294_888"	"noise"	2.5	3.3	7	0.48	""	""	""	""	""	"58c40dc431015c000ded877c"	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.008	0	0.004	0.006	0	0	0.002	0.028	0.006	0	0.002	0	0	0	0	0	0	0	0.048	0.002	0.002	0	0.004	0	0	0	0	0	0.002	0	0	0	0	0	0.002	0.542	0.002	0	0.01	0	0.004	0.024	0.006	0.072	0.052	0.002	0.006	0.018	0.004	0	0	0	0.004	0	0	0.002	0.012	0	0	0	0	0	0	0	0	0.008	0.01	0.006	0.012	0.01	0	0	0.06	0	0	0	0	0	0	0.002	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00299_886"	"noise"	1.4	4	12	0.83	"Tetvir"	""	""	""	""	"58c40dc431015c000ded877c"	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.006	0.002	0	0.004	0	0	0.002	0.008	0.004	0	0.002	0	0	0	0	0	0	0	0.052	0	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0	0.002	0.524	0	0.002	0.006	0	0.004	0.012	0.006	0.09	0.062	0	0.004	0.026	0.004	0	0.002	0	0.002	0	0	0	0.008	0	0	0	0	0	0	0	0	0.01	0.014	0.006	0.012	0.012	0	0	0.084	0	0	0	0	0	0	0.002	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00304_884"	"noise"	1.3	4.9	11	0.644	""	""	""	""	""	"58c40dc431015c000ded877c"	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.008	0.002	0.01	0.004	0	0	0.002	0.006	0.006	0	0.002	0	0	0	0	0	0	0	0.046	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.536	0.002	0	0.01	0	0.006	0.024	0.006	0.08	0.052	0.002	0.004	0.022	0.006	0	0	0	0.004	0	0	0	0.012	0	0	0	0	0	0	0	0	0.008	0.006	0.006	0.012	0.01	0	0	0.08	0	0.002	0	0	0	0	0.002	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00309_882"	"noise"	0.2	4.3	8	0.6	""	""	""	""	""	"58c40dc431015c000ded877c"	0.014	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.008	0	0.006	0.004	0	0	0.002	0.014	0.006	0	0.002	0	0	0	0	0	0	0	0.046	0.004	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.002	0.522	0.002	0	0.008	0	0.008	0.034	0.006	0.084	0.048	0.002	0.004	0.016	0.006	0	0	0	0.004	0	0	0	0.01	0	0	0	0	0	0	0	0	0.008	0.006	0.006	0.014	0.012	0	0	0.078	0	0.002	0	0	0	0	0.004	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00319_878"	"noise"	0.3	0.7	9	0.566	""	""	""	""	""	"58c40dc431015c000ded877c"	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.006	0.002	0.004	0.004	0	0	0.002	0.016	0.006	0	0.002	0	0	0	0	0	0	0	0.042	0	0.002	0	0.004	0	0	0	0	0	0	0	0.002	0	0	0	0.002	0.552	0.002	0	0.016	0	0.006	0.02	0.006	0.076	0.052	0.004	0.004	0.018	0.006	0.002	0	0	0.004	0	0	0.002	0.012	0	0	0	0	0	0	0	0	0.008	0.006	0.006	0.016	0.01	0	0	0.06	0	0	0	0	0	0	0.002	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00324_876"	"noise"	0.9	5	10	0.618	""	""	""	""	""	"58c40dc431015c000ded877c"	0.016	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.008	0.002	0.006	0.004	0	0	0.002	0.002	0.006	0	0.002	0	0	0	0	0	0	0	0.046	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.534	0.002	0	0.01	0	0.008	0.028	0.006	0.084	0.048	0.002	0.004	0.018	0.006	0	0	0	0.004	0	0	0	0.01	0	0	0	0	0	0	0	0	0.008	0.006	0.006	0.016	0.012	0	0	0.076	0	0.004	0	0	0	0	0.004	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00329_874"	"noise"	0.7	4.9	10	0.764	""	""	""	""	""	"58c40dc431015c000ded877c"	0.014	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.006	0.002	0.002	0.004	0	0	0.002	0.004	0.004	0	0.002	0	0	0	0	0	0	0	0.048	0.002	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0	0.002	0.534	0	0.002	0.006	0	0.002	0.024	0.006	0.082	0.05	0	0.004	0.024	0.004	0	0	0	0.004	0	0	0	0.008	0	0	0	0	0	0	0	0	0.008	0.01	0.006	0.012	0.016	0	0	0.086	0	0.002	0	0	0	0	0.004	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00334_872"	"noise"	0.5	4.9	9	0.718	"Tetvir"	""	""	""	""	"58c40dc431015c000ded877c"	0.012	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.008	0.002	0.002	0.004	0	0	0.002	0.006	0.004	0	0.002	0	0	0	0	0	0	0	0.046	0.002	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0	0.002	0.522	0	0	0.01	0	0.002	0.028	0.006	0.086	0.05	0	0.006	0.026	0.004	0	0	0	0.004	0	0	0	0.01	0	0	0	0	0	0	0	0	0.01	0.01	0.006	0.014	0.014	0	0	0.08	0	0.002	0	0	0	0	0.004	0	"noise"
