"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antius"	"Antped"	"Antsor"	"Aposp"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicatr"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eupsp"	"gril"	"Hypsav"	"Insp11"	"Insp12"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Metsau"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Ptecor"	"Pteger"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetpyg"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"Zeuabb"	"ProbEsp_C2bs"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_221642_885"	"noise"	1.2	2.7	9	0.444	"piaf, Tadten"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.012	0	0	0	0	0	0	0.002	0	0	0.002	0	0.002	0	0.004	0.002	0	0.004	0	0.006	0.018	0.002	0.004	0.002	0.036	0.008	0	0	0	0.004	0	0	0	0.004	0.004	0.03	0.002	0.006	0	0	0.002	0.004	0.002	0	0.002	0	0	0.006	0.006	0.002	0.002	0.006	0.294	0.004	0	0.018	0	0.004	0.012	0.016	0.084	0.084	0.028	0.006	0.028	0.014	0	0.002	0	0.014	0.002	0.002	0.004	0.006	0	0	0	0	0	0	0	0	0.016	0.01	0.006	0.032	0.014	0.006	0	0.096	0.004	0.002	0	0.004	0	0	0.002	0	"noise"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_221750_775"	"piaf"	0.9	1	9	0.256	"noise"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.008	0	0	0	0.018	0.004	0.004	0	0	0	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.012	0	0.006	0.002	0.034	0.002	0	0	0	0	0	0	0	0.002	0.002	0.038	0.002	0.004	0	0.002	0.004	0.004	0	0	0	0	0	0.002	0.002	0	0.002	0.004	0.11	0.012	0.008	0.026	0	0	0.022	0.036	0.082	0.284	0.03	0.01	0.024	0.008	0.002	0.002	0	0.018	0	0.006	0	0	0	0	0	0	0	0	0	0	0.014	0.016	0.008	0.038	0.01	0.002	0	0.04	0	0.004	0	0.002	0	0	0.014	0	"piaf"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_221755_000"	"noise"	0.3	0.4	6	0.504	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.012	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0	0.004	0.004	0	0.004	0	0.006	0.012	0.002	0.004	0.002	0.038	0.008	0	0	0	0.004	0	0	0	0.002	0.004	0.028	0.004	0.006	0	0.002	0.002	0.004	0.002	0	0.002	0	0	0.004	0.002	0.002	0.002	0.008	0.348	0.004	0.002	0.016	0	0.002	0.012	0.016	0.082	0.07	0.022	0.004	0.03	0.01	0	0.002	0	0.012	0.002	0	0.004	0.006	0	0	0	0	0	0	0	0	0.02	0.01	0.006	0.03	0.016	0.006	0	0.082	0	0	0	0.004	0	0	0.004	0	"noise"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_222020_853"	"noise"	0	0.1	8	0.402	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.012	0	0	0	0	0	0	0.002	0	0	0.002	0	0	0	0.004	0.002	0	0.006	0	0.006	0.012	0.002	0.004	0.002	0.036	0.006	0	0	0	0.004	0	0	0	0.002	0.004	0.028	0.004	0.004	0	0.006	0.002	0.006	0.002	0	0.002	0.002	0	0.008	0.004	0.002	0.006	0.006	0.344	0.004	0.004	0.018	0	0.002	0.012	0.016	0.082	0.08	0.02	0.004	0.026	0.01	0	0.002	0	0.012	0.002	0	0.004	0.006	0	0	0	0	0	0	0	0	0.02	0.008	0.006	0.028	0.014	0.006	0	0.072	0.004	0	0	0.004	0	0	0.002	0	"noise"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_222852_653"	"noise"	2	2.3	8	0.644	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.014	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0	0.002	0.004	0	0.002	0	0.006	0.012	0.002	0.004	0	0.032	0.008	0	0	0	0.002	0	0	0	0.006	0.004	0.03	0.004	0.006	0	0.002	0.002	0.004	0.002	0	0.002	0	0	0.004	0.002	0.002	0	0.01	0.312	0.004	0.004	0.02	0	0.008	0.012	0.016	0.084	0.076	0.034	0.002	0.028	0.012	0	0.002	0	0.012	0.002	0	0.004	0.006	0	0	0	0	0	0	0	0	0.016	0.01	0.006	0.036	0.02	0.006	0	0.088	0	0	0	0.002	0	0	0.006	0	"noise"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_222913_243"	"Pippip"	0	5	49	0.862	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.012	0	0	0	0	0.006	0	0.008	0	0	0	0	0.014	0	0	0.01	0.004	0.006	0	0	0.002	0	0	0	0	0.01	0	0.04	0.032	0.82	0.006	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_222918_243"	"Pippip"	0	5	50	0.898	"noise"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.012	0	0	0	0	0.008	0	0.012	0	0	0	0	0.014	0	0	0.01	0.006	0.006	0	0	0.002	0	0	0	0	0.01	0	0.044	0.032	0.798	0.006	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_222923_243"	"Pippip"	0	3.6	48	0.852	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.01	0	0	0	0	0.008	0	0.008	0	0	0.002	0	0.008	0	0	0.01	0.004	0.008	0	0	0.004	0	0	0	0	0.008	0	0.038	0.024	0.84	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_222949_933"	"Pippip"	0	2.9	47	0.854	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.01	0	0	0	0	0.01	0	0.008	0	0	0.004	0	0.008	0	0	0.01	0.004	0.006	0	0	0.006	0	0	0	0	0.008	0	0.038	0.022	0.838	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223029_235"	"Pippip"	0	2	47	0.806	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.012	0	0	0	0	0.01	0	0.008	0	0	0.004	0	0.01	0	0	0.012	0.002	0.006	0	0	0.006	0	0	0	0.002	0.008	0	0.036	0.02	0.838	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223034_795"	"Pippip"	0	4.2	46	0.842	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.01	0	0	0	0	0.01	0	0.008	0	0	0.002	0	0.01	0	0	0.01	0.004	0.006	0	0	0.004	0	0	0	0	0.008	0	0.038	0.022	0.84	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223046_697"	"noise"	0.1	2.7	17	0.714	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.014	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.002	0	0	0	0.006	0.012	0.004	0.002	0	0.02	0.01	0	0	0	0.002	0	0	0	0.006	0.002	0.042	0	0.002	0	0	0.002	0.004	0	0	0.002	0	0.002	0.006	0	0.002	0.002	0.014	0.32	0.002	0.006	0.024	0	0.002	0.014	0.012	0.088	0.062	0.034	0.008	0.04	0.012	0	0.006	0	0.012	0.004	0.002	0.004	0.004	0	0	0	0	0	0	0	0	0.016	0.014	0.008	0.024	0.02	0.004	0	0.084	0	0.006	0	0	0	0	0.004	0	"noise"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223056_063"	"Pippip"	0	4	45	0.836	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.012	0	0	0	0	0.01	0	0.008	0	0	0.004	0	0.01	0	0	0.012	0.004	0.008	0	0	0.004	0	0	0	0	0.008	0	0.038	0.022	0.832	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223113_920"	"Pippip"	0	1.7	46	0.798	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.012	0	0	0	0	0.01	0	0.008	0	0	0.004	0	0.01	0	0	0.012	0.002	0.006	0	0	0.006	0	0	0	0.002	0.008	0	0.04	0.02	0.834	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223113_920"	"piaf"	1.9	2	12	0.248	"noise"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.008	0	0	0	0.02	0.002	0.006	0	0	0	0.002	0	0	0	0	0.004	0	0	0.006	0.006	0.014	0	0.008	0	0.028	0.002	0	0.002	0	0	0.002	0	0	0.002	0.002	0.044	0.002	0.004	0	0.002	0.004	0.008	0	0	0	0	0	0.004	0.002	0	0.002	0.006	0.124	0.012	0.004	0.03	0	0	0.02	0.032	0.08	0.224	0.034	0.01	0.036	0.006	0.002	0.004	0	0.024	0	0.006	0	0	0	0	0	0	0.002	0	0	0	0.014	0.014	0.006	0.036	0.016	0	0	0.05	0.002	0.008	0	0.002	0	0	0.01	0	"piaf"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223307_523"	"Pippip"	0	4.8	47	0.858	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.01	0	0	0	0	0.01	0	0.008	0	0	0.002	0	0.01	0	0	0.01	0.004	0.006	0	0	0.002	0	0	0	0	0.01	0	0.042	0.026	0.83	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223312_523"	"Pippip"	0	0.8	44	0.732	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.014	0	0	0	0	0.01	0	0.008	0	0	0.006	0	0.01	0	0	0.016	0.002	0.008	0	0	0.004	0	0	0.002	0.002	0.008	0	0.036	0.024	0.82	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223316_740"	"Pippip"	0	2.1	46	0.854	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.01	0	0	0	0	0.01	0	0.008	0	0	0.004	0	0.008	0	0	0.01	0.002	0.006	0	0	0.006	0	0	0	0.002	0.008	0	0.038	0.022	0.84	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223355_307"	"Pippip"	0	4.1	46	0.858	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.01	0	0	0	0	0.012	0	0.008	0	0	0.002	0	0.008	0	0	0.01	0.004	0.006	0	0	0.004	0	0	0	0	0.008	0	0.038	0.024	0.838	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223621_771"	"Pippip"	0	3	46	0.832	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.012	0	0	0	0	0.008	0	0.008	0	0	0.004	0	0.01	0	0	0.01	0.004	0.008	0	0	0.006	0	0	0	0	0.008	0	0.036	0.02	0.84	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223621_771"	"noise"	0.7	0.8	11	0.29	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.01	0	0	0	0	0	0.006	0	0	0	0.002	0	0	0	0.004	0.002	0	0.004	0	0.004	0.016	0	0.004	0.002	0.022	0.006	0	0	0	0.004	0.004	0	0	0.002	0.004	0.04	0.002	0.004	0	0.004	0.002	0.006	0.002	0	0.002	0.002	0	0.008	0.004	0.002	0.006	0.006	0.302	0.004	0.01	0.014	0	0.002	0.014	0.024	0.094	0.078	0.014	0.014	0.03	0.014	0	0.002	0	0.014	0.004	0.004	0.002	0.008	0	0	0	0	0	0	0	0	0.016	0.014	0.008	0.024	0.014	0.006	0	0.07	0.004	0.002	0	0.004	0	0	0.004	0	"noise"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223626_580"	"Pippip"	0	4.6	47	0.898	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.01	0	0	0	0	0.014	0	0.012	0	0	0	0	0.01	0	0	0.01	0.006	0.006	0	0	0.002	0	0	0	0	0.01	0	0.044	0.026	0.814	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223810_367"	"Pippip"	0	2.9	45	0.764	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.012	0	0	0	0	0.008	0	0.008	0	0	0.006	0	0.01	0	0	0.014	0.004	0.008	0	0	0.006	0	0	0	0	0.008	0	0.036	0.02	0.832	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223842_156"	"Pippip"	0	5	48	0.884	"noise"	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.012	0	0	0	0	0.008	0	0.01	0	0	0	0	0.014	0	0	0.01	0.004	0.006	0	0	0.002	0	0	0	0	0.01	0	0.04	0.032	0.814	0.006	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_223847_156"	"Pippip"	0	0.6	43	0.598	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.002	0	0	0.004	0	0	0	0	0	0	0	0	0.002	0.016	0	0	0	0	0.016	0.002	0.008	0	0	0.008	0	0.008	0	0	0.012	0.002	0.01	0	0.002	0.002	0	0	0.002	0.002	0.008	0	0.038	0.026	0.794	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0.002	0	0	0	0	0	0.002	0	0	0.002	0	0	0	0	0	0	0.006	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_224020_208"	"Pippip"	0	5	51	0.896	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0.01	0	0	0	0	0.008	0	0.012	0	0	0	0	0.014	0	0	0.008	0.008	0.006	0	0	0.002	0	0	0	0	0.01	0	0.042	0.032	0.806	0.006	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_224020_208"	"noise"	0.3	0.9	8	0.526	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.012	0	0	0	0	0	0.002	0	0	0	0.002	0	0.002	0	0.002	0.002	0	0.002	0	0.006	0.014	0	0.004	0.002	0.04	0.008	0	0	0	0.002	0.004	0	0	0.004	0.002	0.04	0.004	0.008	0	0	0.002	0.004	0.002	0	0.002	0	0	0.004	0.004	0.002	0	0.008	0.29	0.002	0	0.016	0	0.006	0.01	0.016	0.078	0.074	0.03	0.01	0.034	0.018	0	0.002	0	0.018	0.002	0	0.002	0.006	0	0	0	0	0	0	0	0	0.016	0.016	0.006	0.032	0.018	0.006	0	0.092	0	0.004	0	0.004	0	0	0.002	0	"noise"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_224025_208"	"Pippip"	0	3	47	0.794	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.012	0	0	0	0	0.008	0	0.008	0	0	0.004	0	0.01	0	0	0.012	0.004	0.006	0	0	0.006	0	0	0	0	0.008	0	0.036	0.02	0.838	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_224123_285"	"noise"	1.5	1.7	8	0.46	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.012	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0	0.004	0.002	0	0.004	0	0.006	0.014	0.002	0.004	0.002	0.036	0.008	0	0	0	0.004	0	0	0	0.004	0.004	0.028	0.004	0.004	0	0.002	0.002	0.004	0.002	0	0.002	0	0	0.006	0.002	0.002	0	0.006	0.328	0.004	0.002	0.018	0	0.004	0.012	0.016	0.084	0.078	0.026	0.004	0.032	0.01	0	0.002	0	0.012	0.002	0	0.004	0.006	0	0	0	0	0	0	0	0	0.018	0.01	0.006	0.028	0.016	0.006	0	0.088	0.002	0	0	0.004	0	0	0.004	0	"noise"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_224248_201"	"Pippip"	0	2	47	0.674	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.014	0	0	0	0	0.012	0	0.008	0	0	0.004	0	0.01	0	0	0.014	0.002	0.01	0	0	0.006	0	0	0	0.002	0.01	0	0.036	0.022	0.816	0.006	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_224251_277"	"Pippip"	0	4.6	45	0.806	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.012	0	0	0	0	0.01	0	0.008	0	0	0.004	0	0.01	0	0	0.014	0.004	0.006	0	0	0.002	0	0	0.002	0	0.01	0	0.04	0.024	0.826	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_224304_080"	"Pippip"	0	1.1	45	0.792	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.012	0	0	0	0	0.01	0	0.008	0	0	0.006	0	0.01	0	0	0.014	0.002	0.006	0	0	0.006	0	0	0	0.002	0.008	0	0.038	0.022	0.83	0.004	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	"Pippip"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_224321_200"	"noise"	0.5	0.6	7	0.612	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.014	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0	0.002	0.004	0	0.002	0	0.004	0.012	0.002	0.004	0	0.034	0.008	0	0	0	0.002	0	0	0	0.002	0.004	0.028	0.004	0.006	0	0.002	0.002	0.004	0.002	0	0.002	0	0	0.004	0.002	0.002	0.002	0.008	0.348	0.004	0.004	0.02	0	0.004	0.012	0.016	0.08	0.072	0.026	0.002	0.026	0.012	0	0.002	0	0.01	0.002	0	0.004	0.006	0	0	0	0	0	0	0	0	0.018	0.008	0.006	0.034	0.018	0.006	0	0.082	0	0	0	0.006	0	0	0.006	0	"noise"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_224625_241"	"noise"	0.3	0.4	10	0.582	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.014	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0	0.002	0.004	0	0.002	0	0.006	0.014	0.002	0.004	0.002	0.026	0.008	0	0	0	0.002	0	0	0	0.002	0.004	0.028	0.002	0.006	0	0.002	0.002	0.004	0.002	0	0.002	0	0	0.004	0.002	0.002	0.002	0.008	0.35	0.004	0.006	0.02	0	0.004	0.012	0.016	0.076	0.068	0.024	0.004	0.028	0.012	0	0.002	0	0.012	0.002	0	0.004	0.006	0	0	0	0	0	0	0	0	0.018	0.01	0.006	0.034	0.018	0.006	0	0.084	0	0.002	0	0.004	0	0	0.006	0	"noise"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_224630_241"	"noise"	0.9	1	17	0.732	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.012	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0	0.006	0.004	0	0.002	0	0.006	0.01	0.004	0.002	0	0.02	0.01	0	0	0	0.002	0	0	0	0.004	0.002	0.034	0	0.002	0	0.002	0.002	0.004	0.002	0	0.002	0	0.002	0.002	0.002	0.002	0.002	0.014	0.362	0.002	0.008	0.026	0	0.002	0.014	0.012	0.082	0.058	0.03	0.004	0.038	0.01	0	0.006	0	0.01	0.004	0	0.004	0.004	0	0	0	0	0	0	0	0	0.02	0.012	0.008	0.02	0.022	0.002	0	0.068	0	0.006	0	0	0	0	0.006	0	"noise"
"Car590466-2015-Pass1-Z3-XXX-012061_0_20150706_224718_885"	"noise"	2.8	3.8	6	0.596	""	""	""	""	""	"57b5b8e377f6c1000c9a65c1"	0.014	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0	0.002	0.004	0	0	0	0.006	0.016	0.002	0.004	0	0.04	0.008	0	0	0	0.002	0	0	0	0.004	0.004	0.03	0.004	0.006	0	0	0.002	0.004	0.002	0	0.002	0	0	0.004	0.004	0.002	0	0.008	0.296	0.004	0.002	0.018	0	0.008	0.012	0.016	0.084	0.078	0.03	0.004	0.028	0.014	0	0.002	0	0.014	0.002	0.002	0.004	0.006	0	0	0	0	0	0	0	0	0.014	0.01	0.006	0.034	0.018	0.006	0	0.098	0	0	0	0.006	0	0	0.006	0	"noise"
